first_update,update,updates_in_bin,training_seconds,state_ce,token_accuracy,loss,latent_loss,weighted_latent_loss,latent_rms,predicted_latent_rms,latent_variation_rms,latent_relative_l2,latent_cosine,predicted_state_ce,teacher_predicted_kl
1,100,100,3.909331229997406,3.823618297576904,0.09744547778740525,3.8525234413146974,0.028905157344415785,0.028905157344415785,0.999109223484993,1.0053517520427704,0.2232658490538597,0.18216890841722488,0.9833190143108368,4.289897799491882,0.16072011180222034
101,200,100,7.2686933770000905,3.7015747880935668,0.11612956039607525,3.722693455219269,0.021118665980175137,0.021118665980175137,0.9986723214387894,1.0027441829442978,0.3335798606276512,0.22413117438554764,0.9722272008657455,4.32420539855957,0.24112000688910484
201,300,100,10.628313057972264,3.4814273357391357,0.17550781816244126,3.5336291337013246,0.05220179151743651,0.05220179151743651,0.9983086735010147,0.9869523793458939,0.5359864681959152,0.3298701196908951,0.9397361129522324,4.309859275817871,0.4662110358476639
301,400,100,13.989698718969521,3.4317785263061524,0.18208171129226686,3.4705074000358582,0.038728865571320055,0.038728865571320055,0.9976805746555328,0.9818021655082703,0.49365122616291046,0.28157544136047363,0.9556479156017303,4.206355333328247,0.43075916171073914
401,500,100,17.34730400097942,3.4259559607505796,0.18243734210729598,3.458182120323181,0.03222616005688906,0.03222616005688906,0.9971716701984406,0.9775388687849045,0.4743831679224968,0.26086197793483734,0.9613280743360519,4.160776376724243,0.40400490909814835
501,600,100,20.70572026398986,3.422405560016632,0.1824658255279064,3.452342722415924,0.02993716675788164,0.02993716675788164,0.9967542439699173,0.9743812531232834,0.4754839837551117,0.2550733871757984,0.9626348614692688,4.13999879360199,0.3953702002763748
601,700,100,24.06559829598882,3.4201054787635803,0.1824414113163948,3.448911919593811,0.028806441444903613,0.028806441444903613,0.9963916391134262,0.9762305319309235,0.482444129884243,0.25395700335502625,0.9624249786138535,4.131542325019836,0.3995339572429657
701,800,100,27.438055497981622,3.4147575235366823,0.1830745492875576,3.4437509036064147,0.028993368353694676,0.028993368353694676,0.9960566610097885,0.9728570580482483,0.4903297424316406,0.24989662319421768,0.9632840901613235,4.12605881690979,0.3925204202532768
801,900,100,30.786654099982115,3.409999632835388,0.18295003786683084,3.439321119785309,0.029321483746171,0.029321483746171,0.9957657605409622,0.9704112857580185,0.5084996148943901,0.25037771090865135,0.9627206474542618,4.121264457702637,0.39437711238861084
901,1000,100,34.15267807298187,3.4080315804481507,0.18313721135258676,3.437603259086609,0.029571676347404718,0.029571676347404718,0.9955444633960724,0.966905266046524,0.5090831443667412,0.2550678737461567,0.9607148319482803,4.114389061927795,0.396381676197052
1001,1100,100,37.52470422298575,3.407166926860809,0.1831697641313076,3.437155396938324,0.029988465588539837,0.029988465588539837,0.9953759610652924,0.9710391908884048,0.503863736987114,0.25576432049274445,0.9600763320922852,4.112510442733765,0.3926258534193039
1101,1200,100,40.882894953994764,3.4062374877929686,0.18303385868668556,3.4364797568321226,0.030242272727191447,0.030242272727191447,0.9951760470867157,0.9681781679391861,0.5116127878427505,0.2580764442682266,0.9589850157499313,4.1118810176849365,0.3942067474126816
