first_update,update,updates_in_bin,training_seconds,state_ce,token_accuracy,loss,latent_loss,weighted_latent_loss,latent_rms,predicted_latent_rms,latent_variation_rms,latent_relative_l2,latent_cosine,predicted_state_ce,teacher_predicted_kl
44801,44900,100,2507.747277231767,2.2649217953585321e-07,1.0,3.927094869141001e-05,3.904445653461153e-05,3.904445653461153e-05,0.9760363847017288,0.9760437905788422,0.45260027050971985,0.009069849736988544,0.9999592006206512,2.2702572621824402e-07,8.949382401812755e-09
44901,45000,100,2513.319948146782,2.2645725508141368e-07,1.0,3.8388238390325566e-05,3.8161781067174164e-05,3.8161781067174164e-05,0.9760469794273376,0.9760719537734985,0.4516562595963478,0.008306623436510563,0.9999658316373825,2.2580865532972894e-07,7.2912898496646505e-09
45001,45100,100,2518.851095698792,2.2695114708426446e-07,1.0,3.764433935430134e-05,3.7417388120957185e-05,3.7417388120957185e-05,0.976121261715889,0.9760475009679794,0.4507709890604019,0.008600644068792462,0.9999634474515915,2.2856292858364213e-07,7.344841956857806e-09
45101,45200,100,2524.4100692297943,2.2682648534555483e-07,1.0,3.7348140813264764e-05,3.7121314144314964e-05,3.7121314144314964e-05,0.976150318980217,0.9760956764221191,0.4496292248368263,0.008451927336864173,0.9999646097421646,2.283301085981293e-07,7.982673966289155e-09
45201,45300,100,2529.9572927118024,2.2727788660859006e-07,1.0,3.887012962877634e-05,3.864285179588478e-05,3.864285179588478e-05,0.9761977940797806,0.9761966317892075,0.44897542893886566,0.008598090382292867,0.9999633580446243,2.271289112343311e-07,9.119517141442657e-09
45301,45400,100,2535.5466181758165,2.2582337336984892e-07,1.0,3.525691325194202e-05,3.503108971926849e-05,3.503108971926849e-05,0.9762405157089233,0.976276084780693,0.44811371713876724,0.008586372015997767,0.9999635517597198,2.2993346959765404e-07,9.082638419144473e-09
45401,45500,100,2541.110055496818,2.265843414761548e-07,1.0,3.578228312107967e-05,3.5555698705138635e-05,3.5555698705138635e-05,0.9762623757123947,0.976269394159317,0.4473677799105644,0.008982684696093202,0.9999600499868393,2.3077218358480422e-07,1.1233580954339573e-08
45501,45600,100,2546.636687953829,2.2854768616298316e-07,1.0,3.655960266769398e-05,3.633105507105938e-05,3.633105507105938e-05,0.9763331860303879,0.9762642979621887,0.44625697284936905,0.008793214103206992,0.9999613016843796,2.3261894810389094e-07,1.0143036632825897e-08
45601,45700,100,2552.165265108848,2.277803149297597e-07,1.0,3.413761593037634e-05,3.390983552890248e-05,3.390983552890248e-05,0.9763560891151428,0.9764006584882736,0.4454765021800995,0.008940037805587053,0.9999601691961288,2.3181992148124664e-07,1.2348087885527548e-08
45701,45800,100,2557.730142328852,2.2725634934772643e-07,1.0,3.290983348051668e-05,3.268257709351019e-05,3.268257709351019e-05,0.9763762801885605,0.9763307273387909,0.444580078125,0.008003836614079773,0.9999682754278183,2.2914237263194082e-07,7.4002099448300385e-09
45801,45900,100,2563.276886091866,2.2909949521476846e-07,1.0,3.3294705535809046e-05,3.306560598502983e-05,3.306560598502983e-05,0.9764495939016342,0.9764949232339859,0.44374364614486694,0.00866091251373291,0.9999624043703079,2.352753440959532e-07,1.0154146190544111e-08
45901,46000,100,2568.8530523498885,2.2964528895386138e-07,1.0,3.2708623621147126e-05,3.247897833716707e-05,3.247897833716707e-05,0.976469099521637,0.97636778652668,0.44281331449747086,0.008266820921562612,0.9999659955501556,2.3244697189284125e-07,8.384474295408673e-09
46001,46100,100,2574.415703434908,2.29065443448917e-07,1.0,3.225334896342247e-05,3.202428359145415e-05,3.202428359145415e-05,0.9765226393938065,0.9764398783445358,0.44202660769224167,0.00822526088450104,0.9999664574861526,2.3224325573778515e-07,8.401834228344285e-09
46101,46200,100,2579.9747434698984,2.2878944207604946e-07,1.0,3.066510305870907e-05,3.043631342734443e-05,3.043631342734443e-05,0.9765921831130981,0.9765736907720566,0.4412046894431114,0.007699663634411991,0.9999706149101257,2.30512899435098e-07,7.2981518606241025e-09
46201,46300,100,2585.53861388089,2.3123338834807328e-07,1.0,3.1932773144944806e-05,3.1701539755886186e-05,3.1701539755886186e-05,0.9766189157962799,0.9767124205827713,0.44021862745285034,0.00815482996404171,0.9999669641256332,2.3410589733430243e-07,8.192680200913571e-09
46301,46400,100,2591.127194042885,2.300631238938422e-07,1.0,3.070346097956644e-05,3.0473397855530494e-05,3.0473397855530494e-05,0.9766301810741425,0.9766405671834946,0.43955063074827194,0.007872779271565378,0.9999692589044571,2.3095210366363972e-07,6.8296480693064154e-09
46401,46500,100,2596.686146895903,2.308050774502135e-07,1.0,3.1185552816168636e-05,3.095474774454487e-05,3.095474774454487e-05,0.9767166376113892,0.9767482280731201,0.4386817291378975,0.0082730355206877,0.9999660402536392,2.3420115269345843e-07,9.222195340718997e-09
46501,46600,100,2602.2627161548917,2.3057554457750484e-07,1.0,2.981937443109928e-05,2.9588798934128136e-05,2.9588798934128136e-05,0.9767610281705856,0.9767665416002274,0.4377305805683136,0.008087732247076929,0.9999673664569855,2.3463505982590505e-07,7.324446216205871e-09
