arm,update,role,length,words,prefix_exact_count,state_correct_count,token_correct_count,token_denominator,E,E_low95,E_high95,A,A_low95,A_high95,M,state_ce
seq4_alibi,1000,dev,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.023991623388940866
seq4_alibi,1000,dev,2,102400,100503,100503,202903,204800,0.981474609375,0.9806304775724283,0.9822826182185348,0.981474609375,0.9806304775724283,0.9822826182185348,0.9907373046875,0.1026491455971538
seq4_alibi,1000,dev,3,102400,6187,6238,209141,307200,0.060419921875,0.05897701066527167,0.061895812878151296,0.06091796875,0.059469425577408995,0.06239945434970947,0.6807975260416667,3.90140143641698
seq4_alibi,1000,dev,4,102400,263,1901,211042,409600,0.002568359375,0.0022764599564686645,0.002897578939657683,0.018564453125,0.017755589248149257,0.01940943703019719,0.5152392578125,4.091176012646739
seq4_alibi,1000,dev,5,102400,8,1735,212777,512000,7.8125e-05,3.958839428702881e-05,0.00015416858336183122,0.016943359375,0.016170814160317883,0.017752146241686355,0.415580078125,4.096811797309056
seq4_alibi,1000,dev,6,102400,0,1733,214510,614400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016923828125,0.016151731387651833,0.017732167979697674,0.34913736979166665,4.096523988476256
seq4_alibi,1000,dev,7,102400,0,1704,216214,716800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016640625,0.01587506198163439,0.0174424523832216,0.3016378348214286,4.0963662421819755
seq4_alibi,1000,dev,8,102400,0,1641,217855,819200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016025390625,0.015274225587732131,0.016812866185500014,0.265936279296875,4.096486766547896
seq4_alibi,1000,dev,9,102400,0,1652,219507,921600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0161328125,0.01537911291240507,0.01692281455142806,0.23818033854166668,4.0965449773799625
seq4_alibi,1000,dev,10,102400,0,1729,221236,1024000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016884765625,0.01611356665865825,0.01769221063938181,0.21605078125,4.09674982649507
