first_update,injection_coefficient,latent_cosine,latent_loss,latent_relative_l2,latent_rms,latent_variation_rms,loss,predicted_latent_rms,predicted_state_ce,state_ce,teacher_predicted_kl,token_accuracy,training_seconds,update,updates_in_bin,weighted_latent_loss
10401,0.002205,0.9957544654607773,0.004078945599030703,0.09271166659891605,0.966431587934494,0.742279127240181,0.006533364243805409,0.9630347937345505,0.002021519554546103,0.002454418651468586,0.0017525240837130696,0.9993294453620911,1123.9945713469706,10500,100,0.004078945599030703
10501,0.0022472,0.9953646957874298,0.004249811463523656,0.09680787473917007,0.9667878150939941,0.7372993230819702,0.00803447916638106,0.9633849412202835,0.0029225086618680507,0.003784667690633796,0.0023751751286908984,0.9990055519342422,1134.7081695339684,10600,100,0.004249811463523656
10601,0.0022898,0.9955786615610123,0.004022533295210451,0.0945010669529438,0.967111200094223,0.7328279465436935,0.006939998907037079,0.9635916203260422,0.0023025384289212525,0.002917465629579965,0.003208883252227679,0.9991967970132828,1145.3078589439801,10700,100,0.004022533295210451
10701,0.0023328,0.9958557486534119,0.004067156461533159,0.09150599502027035,0.9674878418445587,0.7339470237493515,0.0072440271778032184,0.9642457515001297,0.002084967287373729,0.003176870722672902,0.0018299624207429588,0.9991471594572068,1156.0535475559727,10800,100,0.004067156461533159
10801,0.0023762,0.9959353357553482,0.003905999450944364,0.09067793376743793,0.9678012579679489,0.7361772358417511,0.00645821049110964,0.9640970826148987,0.0009668199345469475,0.0025522110538440754,0.0013627396547235548,0.9993579286336899,1166.7121732109817,10900,100,0.003905999450944364
10901,0.0024200000000000003,0.9956876635551453,0.004059156021103263,0.09338993765413761,0.9681048095226288,0.7356055974960327,0.007377613028511405,0.9649805724620819,0.0008965217566583306,0.0033184569972218012,0.001907242665765807,0.9991194874048233,1177.3549235989803,11000,100,0.004059156021103263
11001,0.0024642,0.9958534836769104,0.003860608502291143,0.09156955778598785,0.9684618562459946,0.731573075056076,0.006483553890138865,0.9644385129213333,0.0030731600854778662,0.0026229453933774493,0.002049554430413991,0.9992960816621781,1187.9792815819992,11100,100,0.003860608502291143
11101,0.0025088000000000003,0.9959985315799713,0.00381728570908308,0.0899516548961401,0.9687730222940445,0.7261194437742233,0.007362725031562149,0.9661670625209808,0.0027509162318892777,0.0035454393160762264,0.0023762928904034197,0.9991032093763351,1198.6078142239921,11200,100,0.00381728570908308
11201,0.0025538,0.9962430149316788,0.003704783672001213,0.08722834289073944,0.9690005481243134,0.7266127616167068,0.006391454762779176,0.9658322632312775,0.002773323121800786,0.0026866710660397074,0.0017162436415674165,0.9992855012416839,1209.1554956809787,11300,100,0.003704783672001213
11301,0.0025992000000000003,0.9960276484489441,0.0037585448962636292,0.08963791839778423,0.9692670851945877,0.7310017794370651,0.006688905542250723,0.9660477191209793,0.002029887578828493,0.0029303606288158335,0.0016555578622501343,0.9992741066217422,1219.750813235979,11400,100,0.0037585448962636292
11401,0.002645,0.996285930275917,0.003637356883846223,0.0866800956428051,0.9695537835359573,0.728443369269371,0.0062647721404209735,0.9665192067623138,0.002450227373628877,0.0026274152411497197,0.00162525761697907,0.9993253773450852,1230.4330639159734,11500,100,0.003637356883846223
11501,0.0026912000000000004,0.9962871670722961,0.003620201451703906,0.08665717206895351,0.9698283076286316,0.7235862612724304,0.006489037815481424,0.9667404890060425,0.003054570763197262,0.002868836367269978,0.0017135506786871701,0.9992789900302887,1241.315837847972,11600,100,0.003620201451703906
11601,0.0027378000000000003,0.9961871057748795,0.0037054540845565496,0.08778633363544941,0.9701138287782669,0.7238875776529312,0.006480629448778927,0.9663225561380386,0.0010879027395276353,0.0027751753595657647,0.0015196196764009073,0.9992407423257827,1252.2179533709632,11700,100,0.0037054540845565496
11701,0.0027848,0.9962084740400314,0.0035709991166368127,0.08754980191588402,0.9704251885414124,0.7303266376256943,0.0059789363178424535,0.966684028506279,0.0025930982374120504,0.002407937187817879,0.0020783922518603504,0.9993359583616257,1262.8325594839562,11800,100,0.0035709991166368127
11801,0.0028322,0.9961326122283936,0.003613621515687555,0.0884014330804348,0.9707334935665131,0.7292085438966751,0.006492280077654868,0.9675839096307755,0.0010975416080327705,0.002878658540721517,0.001581488293595612,0.9992570173740387,1273.463783581953,11900,100,0.003613621515687555
11901,0.00288,0.9963416010141373,0.0034758128714747726,0.0858526062220335,0.9710434377193451,0.7276566028594971,0.005828014095313847,0.9678633213043213,0.0031463030991289997,0.002352201218891423,0.0015705253754276782,0.9994336098432541,1284.222915281939,12000,100,0.0034758128714747726
12001,0.0029282,0.9963092058897018,0.003579478331375867,0.0864245854318142,0.9713308215141296,0.7201286256313324,0.0066716873133555055,0.9682833254337311,0.0024447992036584765,0.0030922089589876123,0.0016670294862706214,0.9991748255491256,1294.8691753059475,12100,100,0.003579478331375867
12101,0.0029768,0.9965954720973969,0.0034525707946158946,0.08293363638222218,0.9716779887676239,0.7202167063951492,0.005718511254526675,0.9683994799852371,0.0022752275108359754,0.0022659404772275593,0.0014931199693819508,0.999385597705841,1305.5092300469432,12200,100,0.0034525707946158946
12201,0.0030258000000000004,0.9963520616292953,0.0034264658787287773,0.08583255298435688,0.9719309508800507,0.7235398143529892,0.005985656112898141,0.9689234495162964,0.0027716726108337753,0.002559190235042479,0.0017376995965605602,0.9993286317586899,1316.2515631409397,12300,100,0.0034264658787287773
12301,0.0030752,0.9964854419231415,0.003433978001121432,0.08424479141831398,0.9721975922584534,0.716930016875267,0.0067024784907698635,0.969075620174408,0.0023450818844139576,0.0032685005059465764,0.00155324894876685,0.9992252796888351,1326.866426667927,12400,100,0.003433978001121432
12401,0.003125,0.9964826554059982,0.0033258879743516445,0.08418186940252781,0.9724782258272171,0.7145036160945892,0.005866932880599052,0.9699725657701492,0.0018536358511482831,0.0025410449126502498,0.0016407249495387077,0.9993270063400268,1337.479106224936,12500,100,0.0033258879743516445
12501,0.0031752000000000004,0.996529147028923,0.0034977317485027017,0.08375234343111515,0.9728195369243622,0.7133135050535202,0.006484157433733344,0.9699698686599731,0.001179409708129242,0.00298642567533534,0.001316650363150984,0.9992049348354339,1348.3190379809303,12600,100,0.0034977317485027017
12601,0.0032258000000000005,0.9966041594743729,0.00315572296269238,0.08288017474114895,0.973130002617836,0.7134531140327454,0.005317915694322437,0.970059722661972,0.001780720180249773,0.002162192745599896,0.0013972361412015744,0.9994661635160447,1358.8894642699352,12700,100,0.00315572296269238
12701,0.0032768,0.9966820627450943,0.0032061051088385284,0.08198401145637035,0.9733558297157288,0.7175285667181015,0.00542652758769691,0.9703852981328964,0.0013962146767880768,0.0022204224980669094,0.001294800706091337,0.9994637209177017,1369.5502090009331,12800,100,0.0032061051088385284
12801,0.0033282,0.9966991096735001,0.003270752646494657,0.0817081592977047,0.9736345857381821,0.7213073223829269,0.005480351170990616,0.9708057940006256,0.0008113315998343751,0.002209598506015027,0.001178322418127209,0.9994344264268875,1380.2575478849203,12900,100,0.003270752646494657
12901,0.0033800000000000006,0.9965102672576904,0.003334751732181758,0.08404354192316532,0.9740009307861328,0.7133802771568298,0.006080599611159414,0.9712782800197601,0.00190387533075409,0.002745847859187052,0.001504129177192226,0.9992895698547364,1390.7726501459047,13000,100,0.003334751732181758
13001,0.0034322000000000007,0.9965819418430328,0.0032602596236392858,0.08301298506557941,0.974241703748703,0.7095614224672318,0.005976693236734718,0.9709866791963577,0.002090310190396849,0.002716433599416632,0.0017699800519039854,0.9993579298257828,1401.2429277209094,13100,100,0.0032602596236392858
13101,0.0034747752200000002,0.9964946905771891,0.0032713506370782852,0.08412861327330272,0.9745349287986755,0.7083763082822164,0.006134508390347531,0.9708701372146606,0.00457587483106181,0.002863157750394793,0.0018476920279984672,0.9993087906896332,1409.9155676499022,13181,81,0.0032713506370782852
