arm,first_update,injection_coefficient,latent_cosine,latent_loss,latent_relative_l2,latent_rms,latent_variation_rms,loss,predicted_latent_rms,predicted_state_ce,state_ce,teacher_predicted_kl,token_accuracy,training_seconds,update,updates_in_bin,weighted_latent_loss
value,1701,0.0009,0.6934480369091034,0.24385343477129937,0.7350783199071884,0.9719609916210175,0.9464001059532166,0.2561636826395988,0.5282055959105492,1.822596698999405,0.012310248157009483,1.798125833272934,0.9965340346097946,252.010745726991,1800,100,0.24385343477129937
value,1801,0.00095,0.7663833796977997,0.1981900614500046,0.6575975716114044,0.9650878012180328,0.938079297542572,0.21014790654182433,0.6166532933712006,1.5014480352401733,0.011957845282740891,1.479422241449356,0.996542991399765,265.8893701509869,1900,100,0.1981900614500046
value,1901,0.001,0.8152846693992615,0.15969204902648926,0.5894848853349686,0.9588416218757629,0.9302526414394379,0.17095020145177842,0.7002147734165192,1.2280938625335693,0.011258152844384313,1.2093911170959473,0.9966569203138351,279.77728170198543,2000,100,0.15969204902648926
value,2001,0.00105,0.8417090475559235,0.13512071177363397,0.5459935814142227,0.9541503190994263,0.9235803335905075,0.14558524683117866,0.7604681551456451,1.0057150423526764,0.010464534983038903,0.9914014041423798,0.9969677931070328,293.6162534749865,2100,100,0.13512071177363397
value,2101,0.0011,0.8481475710868835,0.12615026012063027,0.5322840213775635,0.9511097222566605,0.9179031252861023,0.13632270231842994,0.7926542013883591,0.9006919264793396,0.010172442402690648,0.8856536746025085,0.9968969905376435,307.5273361689824,2200,100,0.12615026012063027
value,2201,0.00115,0.844903975725174,0.12755090348422526,0.5359979271888733,0.9493654668331146,0.9132203012704849,0.13801743790507318,0.797292947769165,0.8326632529497147,0.010466534171719104,0.8178047686815262,0.9967749226093292,321.45793223398505,2300,100,0.12755090348422526
value,2301,0.0012,0.8367560505867004,0.131633520424366,0.5481968224048615,0.9481862336397171,0.9113147705793381,0.14104479804635048,0.7893219441175461,0.7795209735631943,0.009411276979371906,0.7672554701566696,0.9970182472467423,335.33522842298316,2400,100,0.131633520424366
value,2401,0.00125,0.8341994732618332,0.13466626703739165,0.5520056635141373,0.9465406984090805,0.9077872782945633,0.14329987928271293,0.7772834450006485,0.7311730980873108,0.008633612354751677,0.7195637971162796,0.997247741818428,349.2773226609861,2500,100,0.13466626703739165
value,2501,0.0013000000000000002,0.8327778875827789,0.13476930618286131,0.554352343082428,0.9439797103404999,0.9045133888721466,0.1430155450105667,0.7677817195653915,0.6389759182929993,0.00824623900698498,0.6280321478843689,0.997435730099678,363.2426745229859,2600,100,0.13476930618286131
value,2601,0.00135,0.8387339264154434,0.13071453347802162,0.5457285940647125,0.9408728778362274,0.9009507894515991,0.13835508704185487,0.7660963088274002,0.5142108574509621,0.0076405529817566275,0.5056506246328354,0.9975553596019745,377.21941071398624,2700,100,0.13071453347802162
value,2701,0.0014000000000000002,0.8508291989564896,0.1213670289516449,0.5268311202526093,0.9376353770494461,0.8962506353855133,0.12961666643619538,0.7752942591905594,0.4337332099676132,0.008249637098051607,0.4241885468363762,0.9974129450321197,391.15185954498656,2800,100,0.1213670289516449
value,2801,0.00145,0.8632257282733917,0.11165644191205501,0.5062369108200073,0.9344361275434494,0.8930322974920273,0.11880005441606045,0.7890688180923462,0.3489934355020523,0.007143612382933497,0.34181296080350876,0.9977441614866257,405.01071278298696,2900,100,0.11165644191205501
value,2901,0.0015,0.8689832538366318,0.10615802831947803,0.4962276592850685,0.9318045824766159,0.8908637911081314,0.11359267219901086,0.7937156707048416,0.28380779176950455,0.007434644110035151,0.2771284207701683,0.9976530140638351,419.0074401609845,3000,100,0.10615802831947803
value,3001,0.00155,0.8751364052295685,0.10162667386233806,0.4856521859765053,0.9292269200086594,0.8894680738449097,0.10808726876974106,0.7935126721858978,0.21648617088794708,0.00646059496095404,0.21211420372128487,0.9979492408037186,432.9934968079838,3100,100,0.10162667386233806
value,3101,0.0016,0.8843921571969986,0.09438721418380737,0.4689452573657036,0.9262997657060623,0.8869206756353378,0.10035238906741142,0.7987578362226486,0.16708282753825188,0.005965175076853484,0.16176234930753708,0.9981868702173233,446.9479480159853,3200,100,0.09438721418380737
value,3201,0.0016500000000000002,0.8954731374979019,0.08612608224153519,0.44736386835575104,0.9232773184776306,0.8841763436794281,0.092887429818511,0.8042016625404358,0.12211271747946739,0.006761347504798323,0.11794476211071014,0.9979272663593293,460.8888604969834,3300,100,0.08612608224153519
value,3301,0.0017000000000000001,0.9096330255270004,0.07481643170118332,0.41776567697525024,0.9199740588665009,0.8807631134986877,0.08136020377278327,0.8152769804000854,0.09561130404472351,0.006543772680452094,0.0914675947278738,0.9979907423257828,474.88542952198213,3400,100,0.07481643170118332
value,3401,0.0017499999999999998,0.9291768223047256,0.05995601374655962,0.37212999910116196,0.9166538566350937,0.8781366497278214,0.06581545937806368,0.8320896476507187,0.06061657704412937,0.005859445855021477,0.056165860034525394,0.9982332569360733,488.8496182299814,3500,100,0.05995601374655962
value,3501,0.0018,0.9460315555334091,0.046092576645314694,0.32652828097343445,0.914152204990387,0.8752851635217667,0.051939539089798925,0.854682445526123,0.03854558803141117,0.005846962444484234,0.0354818906635046,0.998211282491684,502.79062978698175,3600,100,0.046092576645314694
value,3601,0.00185,0.9577333927154541,0.03620367683470249,0.2900272384285927,0.9127053767442703,0.872331976890564,0.041165020503103736,0.8691125363111496,0.023479949217289686,0.00496134355198592,0.020787741523236036,0.998413919210434,516.7224987499831,3700,100,0.03620367683470249
value,3701,0.0019,0.9650524854660034,0.02974496943876147,0.2644708752632141,0.9118870496749878,0.8707752078771591,0.03502837978303432,0.8781557530164719,0.01655586063861847,0.005283410389674828,0.014110078336670995,0.998339866399765,530.6487910959813,3800,100,0.02974496943876147
value,3801,0.0019500000000000001,0.9685158729553223,0.026198378577828408,0.25112104043364525,0.911532536149025,0.8700170516967773,0.03175701526924968,0.8821606040000916,0.016752587165683508,0.005558636558707804,0.014408237766474485,0.9983056849241256,544.6564745529836,3900,100,0.026198378577828408
value,3901,0.002,0.9706389904022217,0.024542519580572842,0.2425403594970703,0.911395475268364,0.8701101839542389,0.029471541959792374,0.8847610503435135,0.01244000275619328,0.0049290223245043304,0.010737643111497164,0.9984635645151139,558.7024935599834,4000,100,0.024542519580572842
value,4001,0.0020499999999999997,0.971995621919632,0.02354603020474315,0.23696749284863472,0.9112735390663147,0.8708734810352325,0.0281701285764575,0.884957566857338,0.011022721650078893,0.004624098405474797,0.009538909886032343,0.9985408741235733,572.6744624219814,4100,100,0.02354603020474315
value,4101,0.0021,0.9732826501131058,0.022279390525072815,0.231428325176239,0.9111130982637405,0.8712173998355865,0.02648102493956685,0.886338859796524,0.008119388367049396,0.004201634362107143,0.007087986567057669,0.9987011921405792,586.7306864009793,4200,100,0.022279390525072815
value,4201,0.00215,0.9744805991649628,0.02140529880300164,0.22618168592453003,0.9109371900558472,0.8710050731897354,0.025986046399921178,0.887487605214119,0.009838754427619278,0.004580747578293085,0.007981272065080702,0.9985449433326721,600.7691789879805,4300,100,0.02140529880300164
value,4301,0.0022,0.9754036217927933,0.02054034760221839,0.22206725925207138,0.9107645899057388,0.8711362034082413,0.02480440938845277,0.8880584985017776,0.0087488031713292,0.0042640617053257305,0.007374659879133105,0.998623064160347,614.810054720982,4400,100,0.02054034760221839
value,4401,0.0022500000000000003,0.9763844758272171,0.019841063115745784,0.21755996719002724,0.9105484634637833,0.8708000779151917,0.024528117179870607,0.8898116052150726,0.008271513739600778,0.0046870540920645,0.006360250990837812,0.9985156464576721,628.8239437649836,4500,100,0.019841063115745784
value,4501,0.0023,0.976710245013237,0.019341472592204808,0.21609843522310257,0.9103600829839706,0.8703067898750305,0.024133958946913482,0.8896766304969788,0.007719760062173009,0.0047924862813670185,0.006641604588367045,0.9984871613979339,642.7411876919823,4600,100,0.019341472592204808
value,4601,0.00235,0.9770221710205078,0.018905334714800118,0.21458623185753822,0.9101638346910477,0.870116800069809,0.023313222173601388,0.8893460333347321,0.00654090300668031,0.00440788748441264,0.005806166911497712,0.9985604053735733,656.6737454009813,4700,100,0.018905334714800118
value,4701,0.0024,0.9777860790491104,0.018621866181492804,0.2109900675714016,0.9099137037992477,0.8700663596391678,0.02279793579131365,0.8894350379705429,0.00671033828984946,0.0041760696080746125,0.005443905072752386,0.9986523640155792,670.638695658979,4800,100,0.018621866181492804
value,4801,0.00245,0.9781414866447449,0.01816211698576808,0.20929021760821342,0.9096561968326569,0.869640126824379,0.022085521575063466,0.8899197280406952,0.0046946239890530705,0.003923404628876597,0.004452943510841578,0.998763040304184,684.5012769889772,4900,100,0.01816211698576808
value,4901,0.0025,0.9779093265533447,0.01808664372190833,0.2103278450667858,0.9093689620494843,0.8691068738698959,0.022072779070585965,0.8902383744716644,0.005768993287347257,0.0039861354231834414,0.005629953113384545,0.9986954933404922,698.3095547829753,5000,100,0.01808664372190833
value,5001,0.00255,0.9784708321094513,0.017861459124833345,0.20763537287712097,0.909017026424408,0.8687393069267273,0.022090428993105888,0.8895245343446732,0.005756287486292422,0.004228969867690466,0.004595264559611678,0.9986442250013351,712.2269697639781,5100,100,0.017861459124833345
value,5101,0.0026000000000000003,0.9788582026958466,0.017662440724670887,0.20574336126446724,0.9086004197597504,0.868049219250679,0.022092058025300502,0.8890819847583771,0.005361105257179588,0.004429617272689939,0.004517982306424528,0.9985693579912186,726.2000083529783,5200,100,0.017662440724670887
value,5201,0.00265,0.9792212843894958,0.017209659963846206,0.20395027101039886,0.9081373959779739,0.867454782128334,0.021241197362542152,0.8888769447803497,0.004924256878439337,0.004031537437695079,0.004524029674939811,0.9986548042297363,740.1922087419816,5300,100,0.017209659963846206
value,5301,0.0027,0.9800624996423721,0.01657671360298991,0.1998877115547657,0.9076502472162247,0.8667610585689545,0.02002003965899348,0.8883136212825775,0.003359470167197287,0.003443326068809256,0.003615445108152926,0.998865579366684,754.1663787309808,5400,100,0.01657671360298991
value,5401,0.0027500000000000003,0.9803114086389542,0.01623398942872882,0.1986321397125721,0.9071389883756638,0.866411104798317,0.020170032493770123,0.8880584686994553,0.004874105448834598,0.0039360430778469895,0.0045486887684091926,0.9987060749530792,768.0875478459816,5500,100,0.01623398942872882
value,5501,0.0028000000000000004,0.9814629256725311,0.015478825373575091,0.1929054707288742,0.9065337032079697,0.865239217877388,0.0191413052752614,0.8884361982345581,0.0030750774312764406,0.0036624799115816133,0.0025510580162517726,0.9987825727462769,781.9547517119786,5600,100,0.015478825373575091
value,5601,0.0028499999999999997,0.9822321683168411,0.01476232722401619,0.18894515186548233,0.9059295654296875,0.8641860038042068,0.018622938338667155,0.8879537880420685,0.0027418378740549088,0.0038606110407272353,0.003091559512540698,0.9987044441699982,795.7853832209753,5700,100,0.01476232722401619
value,5701,0.0029,0.9838434755802155,0.01359259412623942,0.1803365908563137,0.9053289592266083,0.8628336936235428,0.016993751870468258,0.8889493346214294,0.002790639700833708,0.003401157862972468,0.0030813246848993003,0.9988631391525269,809.6289161959753,5800,100,0.01359259412623942
value,5801,0.00295,0.9848830848932266,0.012483641793951393,0.17448893934488297,0.9047228842973709,0.8612358123064041,0.015928691728040578,0.8901237398386002,0.002404034312348813,0.0034450498939258977,0.0027984191256109625,0.998877786397934,823.498415460976,5900,100,0.012483641793951393
value,5901,0.003,0.9860822558403015,0.011298024533316494,0.16751821711659431,0.9042346626520157,0.8599168956279755,0.014600128261372447,0.891169399023056,0.0022688378230668604,0.0033021037094295024,0.0028842538595199585,0.9989258015155792,837.4465395429747,6000,100,0.011298024533316494
value,6001,0.00305,0.9877696335315704,0.010269732484593987,0.15717696398496628,0.9037735313177109,0.8581686168909073,0.013858802253380417,0.8920999467372894,0.002838389773387462,0.0035890697181457654,0.003180166124366224,0.9988460505008697,851.4410316979747,6100,100,0.010269732484593987
value,6101,0.0031,0.9887707531452179,0.009330145223066211,0.15077418461441994,0.9034908413887024,0.8570883721113205,0.012516026869416236,0.8926425576210022,0.0032646551699144766,0.0031858816352905704,0.002628511399962008,0.9989884614944458,865.4151893519715,6200,100,0.009330145223066211
value,6201,0.00315,0.9897836893796921,0.00873895981349051,0.14382892474532127,0.9033047705888748,0.8559018075466156,0.011756062246859074,0.8933282792568207,0.00164910958847031,0.003017102419689763,0.0022377819113899022,0.9990315967798233,879.460574979968,6300,100,0.00873895981349051
value,6301,0.0032,0.9900358617305756,0.008052398199215532,0.14210688695311546,0.9031552374362946,0.854253739118576,0.011290845815092326,0.8948857188224792,0.0034086942323483527,0.0032384476202423685,0.003257689910242334,0.9989567238092423,893.4535043799665,6400,100,0.008052398199215532
value,6401,0.0032500000000000003,0.9909659624099731,0.0075709107238799336,0.13532301783561707,0.903084322810173,0.8532719165086746,0.010450065657496453,0.8951484262943268,0.002484097349224612,0.0028791549053858033,0.002811607060721144,0.9990568232536315,907.3578018309645,6500,100,0.0075709107238799336
value,6501,0.0033000000000000004,0.9912530034780502,0.007241111020557582,0.13318612799048424,0.903103694319725,0.8527367562055588,0.010140686240047216,0.8952788561582565,0.0029017232882324606,0.0028995752159971743,0.003496957535389811,0.9990682148933411,921.2858914139638,6600,100,0.007241111020557582
value,6601,0.00335,0.9914794564247131,0.006952745453454554,0.13143933936953545,0.9030696898698807,0.8518673032522202,0.010052867042832076,0.895854726433754,0.0022986922413110733,0.0031001215789001435,0.0030093417153693736,0.9989917194843292,935.1928859649634,6700,100,0.006952745453454554
value,6701,0.0034000000000000002,0.9920080006122589,0.0067715621367096905,0.12730324268341064,0.903115376830101,0.8517830669879913,0.009768026457168162,0.8957350701093674,0.0012378793762763962,0.0029964643658604473,0.0018454779929015785,0.999034036397934,949.1167348269632,6800,100,0.0067715621367096905
value,6801,0.00345,0.9922521561384201,0.006453824285417795,0.1254119724035263,0.9030950516462326,0.850628674030304,0.009438827182166279,0.8968525379896164,0.0030658894102089107,0.0029850029046065174,0.003408198128454387,0.9990462440252305,962.9578985219655,6900,100,0.006453824285417795
value,6901,0.0034999999999999996,0.9923807382583618,0.006256822240538895,0.12432475201785564,0.9030832052230835,0.8500294834375381,0.00918823097832501,0.8962342888116837,0.0019074774463661015,0.002931408725271467,0.0020249127119313926,0.9990568262338638,976.8191155679665,7000,100,0.006256822240538895
value,7001,0.0035499999999999998,0.9928251951932907,0.006117993001826107,0.12062851898372173,0.9031434953212738,0.84956856071949,0.008765264484100043,0.8965579569339752,0.0025615158083382994,0.0026472715157433413,0.003333801490953192,0.9991398310661316,990.6982307529647,7100,100,0.006117993001826107
value,7101,0.0036,0.9931221306324005,0.005813426342792809,0.11822679080069065,0.9031779766082764,0.8495200723409653,0.008511735140345991,0.8969295024871826,0.001632496583624743,0.0026983087821281517,0.0019877041631843895,0.9991097217798233,1004.6904509249662,7200,100,0.005813426342792809
value,7201,0.00365,0.9931325912475586,0.005636451821774244,0.11805340275168419,0.9031903445720673,0.8489516973495483,0.008026235266588628,0.8974754810333252,0.002056574943708256,0.0023897834902163596,0.0028825757326558232,0.9992342317104339,1018.6560534139649,7300,100,0.005636451821774244
value,7301,0.0037,0.9933120459318161,0.005670698382891715,0.11653996631503105,0.9031863361597061,0.8479816168546677,0.008711557351052761,0.8976300656795502,0.0025120180362137035,0.0030408590129809452,0.0022449898824561387,0.9990364784002304,1032.681074314963,7400,100,0.005670698382891715
value,7401,0.00375,0.9934522956609726,0.0054043396096676586,0.11527256481349468,0.9031437337398529,0.8468367457389832,0.008268218897283077,0.897476851940155,0.001020726267597638,0.002863879258511588,0.0017887665599118918,0.9990893763303756,1046.6844978749646,7500,100,0.0054043396096676586
value,7501,0.0038,0.9934770315885544,0.005160751980729401,0.11496860161423683,0.9031537473201752,0.8467574119567871,0.00747608803678304,0.8980727642774582,0.00308710677199997,0.0023153360668220556,0.0033680256456136703,0.9992684072256088,1060.7417112969674,7600,100,0.005160751980729401
value,7601,0.00385,0.9939504861831665,0.005171592230908573,0.11081874743103981,0.903163880109787,0.8462178558111191,0.008281084303744137,0.8975438326597214,0.001773627009242773,0.003109492084768135,0.002468462014803663,0.9989900887012482,1074.7382181789676,7700,100,0.005171592230908573
value,7701,0.0039000000000000003,0.9938946217298508,0.004973620474338532,0.11138606630265713,0.9032105058431625,0.8457156419754028,0.007669097525067627,0.8979551792144775,0.0017019586375681683,0.0026954770646989345,0.0026931497850455344,0.9991243690252304,1088.7803204889628,7800,100,0.004973620474338532
value,7801,0.00395,0.9939042329788208,0.004972652858123183,0.11126323789358139,0.9032040536403656,0.8449230790138245,0.007572348271496594,0.8984024375677109,0.002252264865092002,0.002599695384851657,0.002400708297500387,0.9991634315252305,1102.815330422964,7900,100,0.004972652858123183
value,7901,0.004,0.9944113492965698,0.004801161852665246,0.106624785810709,0.9032454043626785,0.8439662605524063,0.007622377346269787,0.8983474671840668,0.0019589971780078486,0.0028212155055371115,0.002026469854172319,0.999094255566597,1116.7705717929716,8000,100,0.004801161852665246
value,8001,0.004050000000000001,0.9944621324539185,0.004617442451417446,0.10614275559782982,0.9033078253269196,0.8444158285856247,0.006786090447567403,0.8985102474689484,0.0011464872222859412,0.002168648003716953,0.0017333606083411723,0.9992968934774399,1130.7295280249723,8100,100,0.004617442451417446
value,8101,0.0040999999999999995,0.9944702535867691,0.004542935783974827,0.10601869039237499,0.9033066034317017,0.843653678894043,0.0070506571093574165,0.8988471925258636,0.0012388015165925026,0.002507721328001935,0.0016929343400988728,0.9992000514268875,1144.691845531977,8200,100,0.004542935783974827
value,8201,0.00415,0.9948909133672714,0.004480449485126883,0.10188131220638752,0.9033346921205521,0.8428962677717209,0.007095344234257937,0.8988776952028275,0.0011622620731941424,0.0026148947473848237,0.001948168850503862,0.9991284376382827,1158.6488870709795,8300,100,0.004480449485126883
value,8301,0.0042,0.9945951998233795,0.004385642961133271,0.10484106093645096,0.903436467051506,0.8432588279247284,0.006630102805793285,0.8990788757801056,0.0019371066300664097,0.00224445984189515,0.002728981402469799,0.9992570197582245,1172.6677042469823,8400,100,0.004385642961133271
value,8401,0.00425,0.9947322756052017,0.004283765421714634,0.10338710807263851,0.9034660905599594,0.8427834212779999,0.006610177401453257,0.8990117460489273,0.0022176852871780284,0.002326411990361521,0.0032906379783526063,0.999227722287178,1186.8415842149893,8500,100,0.004283765421714634
value,8501,0.0043,0.9947754442691803,0.0041549879056401555,0.10299327224493027,0.9034920781850815,0.8421916514635086,0.006193419904448092,0.8997093737125397,0.001952389779035002,0.0020384320127777755,0.0028692143969237804,0.9993302601575852,1200.9248922319953,8600,100,0.0041549879056401555
value,8601,0.00435,0.9949750751256943,0.004168537913355977,0.10102398507297039,0.9034596234560013,0.8411108702421188,0.006709926137700677,0.8994023948907852,0.0009776792576303706,0.002541388258978259,0.00219916389323771,0.9991731983423233,1214.936131228997,8700,100,0.004168537913355977
value,8701,0.0044,0.9953612387180328,0.003996090099681169,0.09712733328342438,0.9035138189792633,0.8404328525066376,0.006336218193173409,0.8996071517467499,0.0015780041430843994,0.0023401280862162823,0.0019895199948223308,0.9992277187108993,1229.0530115750012,8800,100,0.003996090099681169
value,8801,0.00445,0.9952326118946075,0.00398296230006963,0.09852613508701324,0.9035385847091675,0.8398940414190292,0.005981193813495338,0.8995727449655533,0.0013004433567402884,0.00199823150789598,0.0015215777384582907,0.9993221229314804,1243.1391922539992,8900,100,0.00398296230006963
value,8901,0.0045000000000000005,0.9951274245977402,0.003908161148428917,0.09955334477126598,0.9036375731229782,0.8399626016616821,0.006095525077544153,0.8996053338050842,0.0017922065235325135,0.002187363939592615,0.0018589003302622586,0.9992757385969162,1257.3041326470016,9000,100,0.003908161148428917
value,9001,0.00455,0.9952748268842697,0.0039721653354354205,0.09803555719554424,0.9036571532487869,0.8394795805215836,0.006387024545110762,0.8998860418796539,0.001294563728151843,0.0024148592198616823,0.0016819999000290409,0.9992244678735733,1271.3476403020036,9100,100,0.0039721653354354205
value,9101,0.0046,0.9953230172395706,0.0037875666888430716,0.09755043499171734,0.9037059843540192,0.8390617072582245,0.006108479266986251,0.8998772352933884,0.00206890344270505,0.002320912547002081,0.0025821725866990164,0.9992879438400268,1285.350616147,9200,100,0.0037875666888430716
value,9201,0.0046500000000000005,0.9957316368818283,0.003715473348274827,0.09319938346743584,0.9037416279315948,0.8387098759412766,0.005913843587040901,0.9000045955181122,0.0007880546509113628,0.0021983702361467296,0.0010005236545111984,0.9992765480279923,1299.4317730319995,9300,100,0.003715473348274827
value,9301,0.0047,0.9955570101737976,0.0036880681733600794,0.09509513527154922,0.903805136680603,0.8383502960205078,0.005833746285643429,0.900398775935173,0.0012575953005580232,0.00214567814982729,0.0015361183614004403,0.9992985206842423,1313.4383647679974,9400,100,0.0036880681733600794
value,9401,0.00475,0.9956334829330444,0.003617181177251041,0.09413503855466843,0.9038257747888565,0.8373164087533951,0.005744610603433103,0.9006785750389099,0.0012063843096257187,0.002127429398824461,0.0019165814155712724,0.9993359583616257,1327.4872449680056,9500,100,0.003617181177251041
value,9501,0.0048,0.9958088845014572,0.003612668686546385,0.09234561026096344,0.9038883298635483,0.8366803526878357,0.005778860431164503,0.9000907987356186,0.0009244060347555205,0.0021661917425808497,0.001622915209736675,0.9992675971984863,1341.623038306006,9600,100,0.003612668686546385
value,9601,0.00485,0.9960060864686966,0.0034699365869164467,0.0902700386941433,0.9039736539125443,0.8367578238248825,0.0054263481544330715,0.9005583226680756,0.000649394809443038,0.001956411567662144,0.0013705994351767004,0.9993742072582245,1355.7766784470064,9700,100,0.0034699365869164467
value,9701,0.0049,0.9959902763366699,0.0034800553880631924,0.09030708856880665,0.9040564745664597,0.8368622362613678,0.0056634982395917174,0.9009601324796677,0.000598296999669401,0.002183442872192245,0.0011474272832856514,0.9993090987205505,1369.9412296540045,9800,100,0.0034800553880631924
value,9801,0.00495,0.9957595318555832,0.0034697738988325,0.09286068752408028,0.9040922075510025,0.836257666349411,0.005668393259402365,0.9005454033613205,0.003933773536118679,0.0021986193212796936,0.0037091010017320514,0.999279802441597,1384.0563223280092,9900,100,0.0034697738988325
value,9901,0.005,0.9959658831357956,0.0034437647834420202,0.09067877382040024,0.904172345995903,0.836186408996582,0.0054337668977677825,0.900957927107811,0.0008224028861150146,0.0019900020958448293,0.0012920316512463614,0.9993408393859863,1398.0950137630066,10000,100,0.0034437647834420202
value,10001,0.00505,0.9959186911582947,0.003306588288396597,0.09108385257422924,0.9041963070631027,0.8354688584804535,0.0052294438541866835,0.9008682668209076,0.0012211476860102266,0.001922855566808721,0.0018867450271500275,0.9993571168184281,1413.5138446400101,10100,100,0.003306588288396597
value,10101,0.0051,0.9961780458688736,0.0032606717431917787,0.08832699432969093,0.9042560309171677,0.8346382975578308,0.005165009258780629,0.9012298136949539,0.0012604453513631597,0.0019043375022010879,0.0015584454231429845,0.9993595564365387,1427.685714939012,10200,100,0.0032606717431917787
value,10201,0.00515,0.9960131049156189,0.0032367753447033465,0.0900556668639183,0.9043198227882385,0.8341360837221146,0.005160564908292145,0.9012412130832672,0.002017622929997742,0.0019237895622791256,0.0023530551115982234,0.9993799048662185,1441.7734334340125,10300,100,0.0032367753447033465
