first_update,update,updates_in_bin,training_seconds,loss,token_accuracy,whole_word_exact,grad_norm
10001,10100,100,557.5975541869957,0.003367970805265941,0.9990462428331375,0.993876953125,0.7591599825024605
10101,10200,100,563.1456864670108,0.0037082736718002706,0.9989445179700851,0.99302734375,0.7701285819709301
10201,10300,100,568.6554526840082,0.00321967524534557,0.9990926289558411,0.994208984375,0.7199108131229878
10301,10400,100,574.1715663050072,0.0030749670090153814,0.9991292536258698,0.994423828125,0.6673211047053337
10401,10500,100,579.6822027499984,0.003941753774997778,0.9989274269342423,0.993408203125,0.808939002007246
10501,10600,100,585.1603362480055,0.002811750193068292,0.9992081922292709,0.994755859375,0.6221915969252586
10601,10700,100,590.6864201499957,0.003669835451291874,0.9989616107940674,0.993798828125,0.7723635721951723
10701,10800,100,596.251570731989,0.0034824236010899765,0.9990055537223816,0.994072265625,0.7487821889668703
10801,10900,100,601.791433832992,0.0033768200321355833,0.9990332227945328,0.993642578125,0.7301504175364971
10901,11000,100,607.3422138089882,0.0030186863339622507,0.9991235595941543,0.99439453125,0.6655202365294098
11001,11100,100,612.9522090669725,0.0036118173046270387,0.9989965999126434,0.99376953125,0.7703510808944702
11101,11200,100,618.5438397889648,0.0031890483351889997,0.9991072821617126,0.994423828125,0.7111334753036499
11201,11300,100,624.1511669959618,0.002796174915274605,0.9992439931631089,0.9951171875,0.5835774553008377
11301,11400,100,629.7580532879638,0.0037327725545037538,0.9989575362205505,0.99373046875,0.7944658922404051
11401,11500,100,635.361801876963,0.003076341091655195,0.9991137903928756,0.994443359375,0.6968063333630562
11501,11600,100,640.9515312789645,0.003570938545744866,0.999007180929184,0.993876953125,0.7285296553373337
11601,11700,100,646.5398255349555,0.0025329595303628595,0.9992798048257828,0.99544921875,0.5669375852495432
11701,11800,100,652.1676965249444,0.002903833249874879,0.9992309784889222,0.995478515625,0.6489861618727446
11801,11900,100,657.7684718809487,0.0031784217100357635,0.9991023927927017,0.994423828125,0.6608472761511802
11901,12000,100,663.3449494519427,0.00336329471640056,0.9990730977058411,0.994541015625,0.717271594107151
12001,12100,100,668.9180981629397,0.002777136306394823,0.9991764503717423,0.994697265625,0.6250499246269464
12101,12200,100,674.4791572429385,0.0029576186183840037,0.9992008686065674,0.99517578125,0.6422645854204894
12201,12300,100,680.0652917689422,0.0029894627328030765,0.9991740095615387,0.99494140625,0.6201273104548455
12301,12400,100,685.6159656119489,0.0030611203555599787,0.9991341364383698,0.99482421875,0.679612504914403
12401,12500,100,691.1852465119518,0.0028760767268249765,0.9991512233018875,0.99455078125,0.6326865304261446
12501,12600,100,696.761080428947,0.0026428038271842525,0.999292825460434,0.995927734375,0.5644096059352159
12601,12700,100,702.3797291329538,0.0028566215472528712,0.9991650593280792,0.9946484375,0.6356908628344535
12701,12800,100,707.991344986971,0.0031966968937194905,0.9991227394342422,0.994775390625,0.6533733920007944
12801,12900,100,713.592210029974,0.002737889528798405,0.9992846876382828,0.9955859375,0.5797874384373426
12901,13000,100,719.2079582029928,0.0027888313599396496,0.9992439985275269,0.995771484375,0.6200230491161346
13001,13100,100,724.7744956249917,0.002748887463530991,0.9992724823951721,0.995693359375,0.5862079729884863
13101,13200,100,730.3760373549867,0.002747935396619141,0.9992562037706375,0.995576171875,0.6039085664972663
13201,13300,100,736.0295604419807,0.0027419580944115294,0.9992781758308411,0.995732421875,0.5659993305802345
13301,13400,100,741.6405442979758,0.0031524229861679487,0.9991430860757827,0.9948828125,0.6771862271428108
13401,13500,100,747.2454596919888,0.002882175176637247,0.9992342317104339,0.9952734375,0.6258706414699554
13501,13600,100,752.8562919809847,0.0030660625160089695,0.9991699397563935,0.99509765625,0.6537604628503323
13601,13700,100,758.5225597979843,0.002426213343569543,0.9993318867683411,0.99609375,0.5604745934903622
13701,13800,100,764.1175077759908,0.003087923942366615,0.9991967940330505,0.995380859375,0.6465024974569679
13801,13900,100,769.6886449140002,0.0025031071025296116,0.9993408381938934,0.99603515625,0.5543449836969375
13901,14000,100,775.2821395280043,0.002381035196594894,0.9993725782632827,0.996357421875,0.5362002797797323
14001,14100,100,780.8174806750048,0.0022595401528815273,0.9994043165445328,0.9964453125,0.49139532513916495
14101,14200,100,786.3950785180114,0.0027416841499507427,0.9992407393455506,0.995537109375,0.6082245265692472
14201,14300,100,791.95552142001,0.002183772827265784,0.999413269162178,0.996494140625,0.5322460707835853
14301,14400,100,797.5321821260095,0.0025849325463059357,0.9993229407072067,0.995966796875,0.5856406284868717
14401,14500,100,803.1025828940074,0.002348857797915116,0.9993766474723816,0.99634765625,0.5471246130764484
14501,14600,100,808.579484708016,0.002797103417397011,0.9992350447177887,0.995732421875,0.6061579201743007
14601,14700,100,813.8162973500221,0.002626925951772137,0.9993457192182541,0.996259765625,0.5763463662937284
14701,14800,100,819.0312532180251,0.002130059774062829,0.9994376826286316,0.99666015625,0.4774966897070408
14801,14900,100,824.2986556440283,0.002537489712849492,0.9993514168262482,0.996416015625,0.5540545013174415
14901,15000,100,829.541869892033,0.0032783686131006105,0.9991894710063934,0.9958203125,0.6574709046818316
15001,15100,100,834.9378659400481,0.0025891301545198074,0.9992985236644745,0.996005859375,0.5848786893486977
15101,15200,100,840.4322888840325,0.0024810615630121904,0.9993196833133697,0.99623046875,0.621204086765647
15201,15300,100,845.8192000260296,0.002375885693181772,0.9993864107131958,0.996591796875,0.5288332689926029
15301,15400,100,851.2530936070343,0.0023284771430189723,0.9994083833694458,0.996767578125,0.523433278799057
15401,15500,100,856.6922375270442,0.0022363953053718432,0.9994132697582245,0.996611328125,0.5263676320016384
15501,15600,100,862.1338652740469,0.0021817350771743804,0.9994401222467423,0.99693359375,0.4966735177859664
15601,15700,100,867.58258582905,0.002845514396758517,0.9993009626865387,0.996337890625,0.5696537812054158
15701,15800,100,873.1175274730504,0.002639119445520919,0.9993481624126435,0.996396484375,0.600189636554569
15801,15900,100,878.7297911450423,0.0027992857445497065,0.9992553907632827,0.996044921875,0.6702552653104067
15901,16000,100,884.323121616042,0.0027012969783390874,0.9993115431070327,0.99646484375,0.6051070819795131
16001,16100,100,889.7326827490342,0.0025144343680585735,0.999363626241684,0.9965234375,0.5880557811260223
16101,16200,100,895.1948527980294,0.002522505427477881,0.9993587410449982,0.996708984375,0.5636909031495452
16201,16300,100,900.6483523600327,0.0025805548616335727,0.9993660694360733,0.99669921875,0.5723087597638369
16301,16400,100,906.1380787890248,0.002502053712523775,0.999353860616684,0.99650390625,0.5606886694580316
16401,16500,100,911.7743759570167,0.002459756158059463,0.9993611794710159,0.996748046875,0.5994628227502108
16501,16600,100,917.236717929014,0.0026277345418930054,0.9993628126382827,0.996591796875,0.5839603292196989
16601,16700,100,922.7009739100213,0.0025710637817974204,0.999379089474678,0.996845703125,0.5944176418334246
16701,16800,100,928.2764563240362,0.002353536947630346,0.9994376826286316,0.996845703125,0.5428722045570612
16801,16900,100,933.8475376570314,0.0019083716200839263,0.9995247596502304,0.997451171875,0.4403445919044316
16901,17000,100,939.3544103900349,0.0019998098281939747,0.9994799947738647,0.99685546875,0.4538295713253319
17001,17100,100,944.8842955240307,0.0026927583369251804,0.9993538612127304,0.996640625,0.611301374733448
17101,17200,100,950.324409433033,0.0025408480092301033,0.9993766450881958,0.996806640625,0.5884685465693473
17201,17300,100,955.8462315830311,0.002148026510985801,0.9994840669631958,0.997470703125,0.4840439924225211
17301,17400,100,961.2601959640251,0.002430041028565029,0.9993758314847946,0.996435546875,0.5917036298662424
17401,17500,100,966.68967690502,0.002715629622907727,0.9993953657150269,0.997080078125,0.566925943903625
17501,17600,100,972.130635162026,0.002674734059110051,0.9993497920036316,0.996669921875,0.5958425424620509
17601,17700,100,977.6954305530271,0.0027351794074638746,0.9993335151672363,0.996728515625,0.6530664535611868
17701,17800,100,983.3983197770285,0.002329321534925839,0.999453142285347,0.997333984375,0.573236674349755
17801,17900,100,989.0888734630225,0.0022593727125786245,0.9994409358501435,0.99697265625,0.5633977532945573
17901,18000,100,994.7613677280297,0.0028063407620356885,0.9993294441699981,0.99671875,0.6464712341874838
18001,18100,100,1000.2880361780317,0.002060593423011596,0.9995556807518006,0.997783203125,0.4008756738994271
18101,18200,100,1005.8006270520382,0.0022684948102687486,0.9994710469245911,0.997236328125,0.5600074345991015
18201,18300,100,1011.2626271380486,0.002109278773423284,0.9994954633712768,0.997265625,0.49490202696993946
18301,18400,100,1016.6889666950483,0.00229144681172329,0.9994905751943588,0.997353515625,0.5022363412473351
18401,18500,100,1022.1076318150426,0.0023982750333379956,0.9994515150785446,0.997392578125,0.5535592291131616
18501,18600,100,1027.5822891470489,0.0023703935483354146,0.9994881331920624,0.997529296875,0.46986129169352353
18601,18700,100,1033.036898087059,0.0023481222028203775,0.9994539582729339,0.997138671875,0.5790385829657316
18701,18800,100,1038.475473592045,0.001701334275858244,0.9996093916893005,0.997724609375,0.4113664460554719
18801,18900,100,1043.9165536820383,0.002076008551957784,0.9994865071773529,0.997236328125,0.4950817136280239
18901,19000,100,1049.3319850030366,0.0022561312085599638,0.9995109206438064,0.997568359375,0.5194003879465163
19001,19100,100,1054.759508331028,0.0025380335676891265,0.9994393098354339,0.997470703125,0.6206847762875259
19101,19200,100,1060.1657909720197,0.0020919159284676424,0.9994979029893876,0.997314453125,0.5626404689345509
19201,19300,100,1065.5568083420076,0.002151115252490854,0.9995084804296493,0.997548828125,0.46912417706102133
19301,19400,100,1070.962769869002,0.0021675089394557288,0.9994743025302887,0.99724609375,0.521541845779866
19401,19500,100,1076.3826865639858,0.0024111217675090303,0.9994547718763351,0.9971484375,0.5673085221648216
19501,19600,100,1081.8403726859615,0.002513633257476613,0.9994677925109863,0.99748046875,0.5866403476241976
19601,19700,100,1087.2147086369587,0.0025727941409422785,0.9994661659002304,0.997470703125,0.49382330421358345
19701,19800,100,1092.5799303799613,0.002263708833488636,0.9994726729393005,0.997275390625,0.48030185032635925
19801,19900,100,1097.986864245955,0.0024039343438926153,0.9995068556070328,0.99771484375,0.5430162001494319
19901,20000,100,1103.4349229349664,0.002262287253397517,0.9994995296001434,0.9976171875,0.5483606310002506
20001,20100,100,1108.9384993789572,0.0029224461736157537,0.9994091987609863,0.997490234375,0.6591120715811849
20101,20200,100,1114.5153638419579,0.0027577042279881424,0.9994100123643875,0.99740234375,0.6340393972303718
20201,20300,100,1120.0919031129633,0.002017788194207242,0.9995564967393875,0.9978515625,0.457083178088069
20301,20400,100,1125.610446208957,0.0028449520841240883,0.9994116407632828,0.99732421875,0.5712603436876088
20401,20500,100,1131.2702016189542,0.0020638389665691647,0.9995467299222947,0.997919921875,0.48754350997507573
20501,20600,100,1136.9360797479621,0.0021795806199952496,0.9995589363574982,0.997978515625,0.5225442370213568
20601,20700,100,1142.5004753599715,0.0016232901076728013,0.9996281099319458,0.998017578125,0.3648702721996233
20701,20800,100,1148.0642868109735,0.002092903166485485,0.9995101100206375,0.99759765625,0.5409513991791755
20801,20900,100,1153.5102380769658,0.002395701922578155,0.9994865095615387,0.997744140625,0.5128660158719868
20901,21000,100,1158.9583914439754,0.002328847194003174,0.9995182472467422,0.99763671875,0.5378267796896398
21001,21100,100,1164.3163059929866,0.0017560965114535065,0.99964275598526,0.998359375,0.3684056024393067
21101,21200,100,1169.6529210630015,0.0021503445616690444,0.9995255714654923,0.99755859375,0.5967829083465039
21201,21300,100,1175.052861106009,0.002012390641903039,0.9995711427927018,0.997919921875,0.4897954522818327
21301,21400,100,1180.3883987620084,0.0018821878093876875,0.9996036940813064,0.998193359375,0.4568637865781784
21401,21500,100,1185.7099954299956,0.002732891937630484,0.9994474458694458,0.9976171875,0.6006795793771744
21501,21600,100,1191.024342206987,0.0022140000684885306,0.9995304554700851,0.997744140625,0.4651451461855322
21601,21700,100,1196.4039243479874,0.002171085102163488,0.9995149922370911,0.997685546875,0.6185776928067207
21701,21800,100,1201.7890452589836,0.002082547451282153,0.999580095410347,0.9979296875,0.4446654678694904
21801,21900,100,1207.1272633759854,0.002542908180912491,0.9995092970132827,0.99779296875,0.5430392775684595
21901,22000,100,1212.4706253339846,0.002933572951442329,0.9994067543745041,0.9974609375,0.6859075977932662
22001,22100,100,1217.825190451982,0.0020672336031566374,0.9996093904972077,0.998232421875,0.40617561623454096
22101,22200,100,1223.243565459994,0.002254513903462794,0.9995556819438934,0.99787109375,0.4576297213602811
22201,22300,100,1228.690767475986,0.0021270643347816075,0.9995695161819458,0.997978515625,0.492869822550565
22301,22400,100,1234.1351216509865,0.002279731571834418,0.9995353376865387,0.99791015625,0.5352055027335882
22401,22500,100,1239.620840739979,0.0026407199216191657,0.9994612777233124,0.99767578125,0.6051428802171722
22501,22600,100,1245.153096903974,0.002033728922688169,0.9995719534158707,0.997900390625,0.5054408472869545
22601,22700,100,1250.6508691169638,0.0021849561034468935,0.9995687007904053,0.99798828125,0.4947080035507679
22701,22800,100,1256.1156248949646,0.0018395150094875135,0.9996045088768005,0.998125,0.4660713106580079
22801,22900,100,1261.5305621289572,0.0018664745822024997,0.9996159011125565,0.997998046875,0.4698327401652932
22901,23000,100,1266.888283982953,0.002183331595006166,0.9995483565330505,0.9978125,0.580663298573345
23001,23100,100,1272.3072662569502,0.0024948300632968313,0.99952800989151,0.997900390625,0.42901912486180666
23101,23200,100,1277.7797849579401,0.002093317782273516,0.999604509472847,0.998251953125,0.41761834371834994
23201,23300,100,1283.230705037955,0.0019091025221132441,0.9996045100688934,0.998251953125,0.4271389992907643
23301,23400,100,1288.622600171946,0.002074949340822059,0.9995955574512482,0.998173828125,0.49711345459334555
23401,23500,100,1293.986894402953,0.0015822776142158546,0.9996989047527314,0.99859375,0.35806584551930426
23501,23600,100,1299.38402579596,0.00224859847141488,0.9995418465137482,0.99796875,0.4723394526168704
23601,23700,100,1304.8763814839476,0.001962103394616861,0.9995971858501435,0.99814453125,0.4785387917980552
23701,23800,100,1310.2585381769404,0.002237134913011687,0.9995670759677887,0.998115234375,0.5510925612878055
23801,23900,100,1315.6037798249472,0.0022427394140686376,0.9995947408676148,0.9982421875,0.40260732914321123
23901,24000,100,1321.0023260099351,0.002051265655827592,0.9995874172449112,0.998349609375,0.4334557174844667
24001,24100,100,1326.4693198039458,0.0023942504309525246,0.999524757862091,0.9981640625,0.5644710401631892
24101,24200,100,1331.9303809609373,0.002173491890716832,0.9996061342954635,0.99837890625,0.47077853136695924
24201,24300,100,1337.33320729994,0.0023227555176708846,0.9995516121387482,0.9980078125,0.5651655939780176
24301,24400,100,1342.675549618949,0.0019570316561294022,0.9996199703216553,0.99837890625,0.4442063494771719
24401,24500,100,1348.067149099954,0.002800955967977643,0.9994555824995041,0.99748046875,0.6697043637372553
24501,24600,100,1353.5453854139596,0.0014885975656216033,0.999710300564766,0.998564453125,0.3001904883235693
24601,24700,100,1358.9351251049502,0.0020280450356221992,0.9996256667375565,0.9982421875,0.4288884782651439
24701,24800,100,1364.2593794279546,0.001712081686637248,0.9996744954586029,0.99845703125,0.3878292720578611
24801,24900,100,1369.6449680359492,0.0024075996315514204,0.9995573049783707,0.998173828125,0.4968690852075815
24901,25000,100,1375.0256014969473,0.001845884217254934,0.9996419423818588,0.998193359375,0.41013918969780205
25001,25100,100,1380.4522223749482,0.0018932123071863315,0.9996370583772659,0.998544921875,0.44342754178680477
25101,25200,100,1385.8876540369401,0.0019762733412790113,0.999596370458603,0.998251953125,0.4997190709784627
25201,25300,100,1391.2542443139428,0.0019029802197474055,0.9996435713768005,0.998388671875,0.4390890941489488
25301,25400,100,1396.6521100719456,0.0023189823512802833,0.9995605605840683,0.99814453125,0.49942677464336155
25401,25500,100,1402.0310874029492,0.0019351490864210064,0.9996207809448242,0.998427734375,0.46963556539732965
25501,25600,100,1407.3789203199558,0.001631302725581918,0.9997021615505218,0.998642578125,0.33850541468244044
25601,25700,100,1412.7108346079567,0.0020235511651844717,0.9995621925592423,0.99779296875,0.49139807519502937
25701,25800,100,1418.0698781959618,0.0017640777800988871,0.9996639162302017,0.9983984375,0.4801703114341944
25801,25900,100,1423.4587261509623,0.0016514041092887055,0.9996785652637482,0.998505859375,0.4417633965238929
25901,26000,100,1428.8105285669517,0.0019571991309931037,0.9996159023046494,0.998408203125,0.4309724831394851
26001,26100,100,1434.1804582679542,0.001996648218482733,0.9996338039636612,0.998349609375,0.44179053758736697
26101,26200,100,1439.5613671659503,0.0025785056487075053,0.9995044106245041,0.998173828125,0.674151034252718
26201,26300,100,1444.9935329219443,0.0021781814650603335,0.99962322473526,0.998525390625,0.42105590021703393
26301,26400,100,1450.4034465449367,0.002451993312279228,0.9995825344324112,0.998271484375,0.4553292795550078
26401,26500,100,1455.7816372559173,0.001445206853604759,0.9997501784563064,0.9986328125,0.2994696249393746
26501,26600,100,1461.139279106912,0.0016814410639199196,0.999654148221016,0.99833984375,0.4358792331861332
26601,26700,100,1466.4810946089128,0.0016959676345868501,0.9997046029567719,0.99853515625,0.3178270963951945
26701,26800,100,1471.8855931019152,0.002262477403419325,0.9996159011125565,0.998427734375,0.5230915781483054
26801,26900,100,1477.29456806491,0.0022092396972584537,0.9995743989944458,0.99822265625,0.5134055890375748
26901,27000,100,1482.6218665479155,0.002007448248332366,0.999609392285347,0.998134765625,0.4397436917945743
27001,27100,100,1487.9808569979177,0.00155269930139184,0.9997135549783707,0.9986328125,0.31690742342267186
27101,27200,100,1493.3111793469106,0.002084631871475722,0.9995923000574112,0.998203125,0.4332891852222383
27201,27300,100,1498.7060758458974,0.002102658546427847,0.9996069502830506,0.998271484375,0.4492703779693693
27301,27400,100,1504.1564973059012,0.0013910593999753474,0.9997404098510743,0.998740234375,0.27922653844580053
27401,27500,100,1509.5611053648972,0.0020655841764528303,0.9996093916893005,0.998310546875,0.4568679930223152
27501,27600,100,1514.9651342308953,0.0018877844035887392,0.9996329909563064,0.998515625,0.4466271610418335
27601,27700,100,1520.417436744894,0.0020278641882759984,0.9996224075555802,0.998447265625,0.5055054424609989
27701,27800,100,1525.9030292809075,0.0022464857096929336,0.9996102011203766,0.99853515625,0.6999389495188371
27801,27900,100,1531.3630067459271,0.0021730030393518973,0.9996256679296494,0.998369140625,0.4118668704526499
27901,28000,100,1536.785046232928,0.0015818420340656303,0.9997062283754349,0.998662109375,0.3628182073822245
28001,28100,100,1542.2012109199331,0.0012674777642678237,0.9997607535123825,0.998857421875,0.27325160696636885
28101,28200,100,1547.6742539449315,0.0014576647890498862,0.9997306472063064,0.998603515625,0.4142704218160361
28201,28300,100,1553.1290520809343,0.0019135189973894739,0.9996468240022659,0.99869140625,0.4261006273236126
28301,28400,100,1558.5343906379458,0.0009299945474776905,0.9998388773202896,0.999189453125,0.20843326761154457
28401,28500,100,1563.9651419369402,0.0019324286793926148,0.9996419376134873,0.998466796875,0.438020089159254
28501,28600,100,1569.372955683928,0.0015367379596864339,0.9997168093919754,0.9987890625,0.35348599625285715
28601,28700,100,1574.7906118709197,0.0016967633587773889,0.9996989077329635,0.998759765625,0.34049191868864
28701,28800,100,1580.2183058979244,0.001461083007088746,0.9996948379278183,0.998662109375,0.4149984753038734
28801,28900,100,1585.6370838809344,0.0018435007939842762,0.9997135555744171,0.998916015625,0.27002017160877584
28901,29000,100,1591.0354704949368,0.0015362639920203946,0.9997062319517136,0.99865234375,0.38759901794139295
29001,29100,100,1596.461617826937,0.0014741127307206624,0.9997550570964813,0.99900390625,0.31407450505299495
29101,29200,100,1601.9249487599263,0.001461918318964308,0.9997363424301148,0.998779296875,0.3372858816385269
29201,29300,100,1607.384417893927,0.0018800395069411024,0.9996663558483124,0.998740234375,0.42268364658113566
29301,29400,100,1612.802522082935,0.0018459947423980338,0.9996899563074112,0.998818359375,0.31170111714396626
29401,29500,100,1618.2028401649459,0.0022841651022463337,0.9996199679374694,0.998515625,0.5390440497919917
29501,29600,100,1623.7088735549532,0.0021180008548981276,0.9996704226732254,0.998828125,0.3727959565632045
29601,29700,100,1629.2206584369633,0.0016495050118101062,0.9996972805261612,0.998798828125,0.42813872036524114
29701,29800,100,1634.6733387739623,0.0015257345963618717,0.9997021639347077,0.998525390625,0.35947050248738377
29801,29900,100,1640.089030043955,0.0018587580585153773,0.9996639156341552,0.998564453125,0.44488837495446204
29901,30000,100,1645.490969205961,0.0013274027349689276,0.9997412276268005,0.998828125,0.3470084626832977
30001,30100,100,1650.9770970789632,0.0012275019369553774,0.9997542458772659,0.998837890625,0.2816034301603213
30101,30200,100,1656.3813081339758,0.0016367528027330992,0.9996932101249695,0.99857421875,0.40631547127384693
30201,30300,100,1661.7570501369864,0.0014648905463400296,0.9997395962476731,0.998818359375,0.34942311111837626
30301,30400,100,1667.1586587369784,0.0007318868751463015,0.9998502707481385,0.999130859375,0.1486881849076599
30401,30500,100,1672.634252945987,0.0019040270186087582,0.999654148221016,0.99861328125,0.5443685730337166
30501,30600,100,1678.082791058987,0.002242302645390737,0.9996004372835159,0.99853515625,0.5867294701933861
30601,30700,100,1683.5000991839952,0.001256637584992859,0.9997615718841553,0.998828125,0.28117042187601327
30701,30800,100,1688.9358888440038,0.0018438926940143575,0.9996736806631088,0.998720703125,0.42394376029260455
30801,30900,100,1694.3530560950112,0.0014472450232278788,0.9997355258464813,0.998828125,0.34983091465663163
30901,31000,100,1699.7818035980254,0.0016124045638571261,0.9997273916006089,0.9987109375,0.30342293478082866
31001,31100,100,1705.195713236024,0.0021093524926254757,0.9996744936704636,0.99888671875,0.36828520636307077
31101,31200,100,1710.5876958250246,0.00147564647551917,0.99972820520401,0.99873046875,0.3836939379607793
31201,31300,100,1716.0372485810367,0.0019632572947011796,0.9996354287862778,0.99857421875,0.4644422900211066
31301,31400,100,1721.4974029040368,0.0015726843295124126,0.9997111123800277,0.99880859375,0.3436572889331728
31401,31500,100,1726.9285937460372,0.0011731180000060704,0.9997705221176147,0.99880859375,0.30837262379238384
31501,31600,100,1732.3183667210433,0.0017512781602999894,0.9996956503391266,0.998662109375,0.5064944649417885
31601,31700,100,1737.7393304410307,0.001373651374160545,0.9997273898124694,0.99880859375,0.4590709293726832
31701,31800,100,1743.1277195500134,0.0021466249626973877,0.9995792806148529,0.99828125,0.6629184861388058
31801,31900,100,1748.5782466240198,0.001469485902125598,0.9997330880165101,0.998818359375,0.40505910431034864
31901,32000,100,1753.9878081550305,0.0018057762712123803,0.999707043170929,0.998876953125,0.3856386736128479
32001,32100,100,1759.4148307190317,0.0018706921984994551,0.9996647298336029,0.99849609375,0.479757570666261
32101,32200,100,1764.814363220039,0.0009243125412467634,0.999831554889679,0.999130859375,0.20088549892185256
32201,32300,100,1770.2490920690398,0.0016284085994266206,0.9997078591585159,0.99873046875,0.38771834504557773
32301,32400,100,1775.7207637390293,0.001805966548345168,0.9997078555822373,0.99890625,0.49766364534851165
32401,32500,100,1781.1239771420333,0.0014892195307766088,0.9997282034158707,0.99880859375,0.3448938853899017
32501,32600,100,1786.5016651620226,0.0014787819346383912,0.9997330868244171,0.99884765625,0.43532471659127625
32601,32700,100,1791.916914922027,0.0018621106654609322,0.9996867007017136,0.998642578125,0.4277009544754401
32701,32800,100,1797.3777634040307,0.0018723005420179107,0.9996793782711029,0.99875,0.40289214048767463
32801,32900,100,1802.8163156200208,0.0016917093092342838,0.9997216951847077,0.998876953125,0.3365832444187254
32901,33000,100,1808.2076561620215,0.0016323732234013733,0.9997306424379349,0.998837890625,0.3150844398373738
33001,33100,100,1813.552558154035,0.001603160217855475,0.9997102969884872,0.9987890625,0.40852461162023246
33101,33200,100,1818.9284205380427,0.0014218215720029547,0.9997461074590683,0.998896484375,0.3051037013484165
33201,33300,100,1824.342409664032,0.0015195916492666583,0.9997371554374694,0.99888671875,0.332420909833163
33301,33400,100,1829.7545549450479,0.0016112684749532492,0.9997135555744171,0.998876953125,0.3840420252084732
33401,33500,100,1835.1488040890563,0.0013841364675317891,0.9997640120983123,0.99900390625,0.3820335173793137
33501,33600,100,1840.5663251420683,0.0015207617088162807,0.99971843957901,0.998857421875,0.30439974486362187
33601,33700,100,1845.9721794300694,0.001012448095534637,0.9998470109701156,0.999296875,0.17049390399479308
33701,33800,100,1851.4253411670707,0.0004432459637791908,0.9999202519655228,0.9995703125,0.09493075484206201
33801,33900,100,1856.8582861100658,1.1992713511972397e-05,1.0,1.0,0.0002683020024414873
33901,34000,100,1862.2801156010519,3.4014696689155245e-06,1.0,1.0,8.278530617644719e-05
34001,34100,100,1867.6809486190414,4.888726722640513e-07,1.0,1.0,6.021234910349449e-06
34101,34200,100,1873.0922408070492,1.1568274551621017e-07,1.0,1.0,6.403930825626958e-07
34201,34300,100,1878.5576350440497,8.38699447314184e-08,1.0,1.0,3.8919683646554405e-07
34301,34400,100,1884.0131684200533,8.267959756835808e-08,1.0,1.0,3.930065514623493e-07
34401,34500,100,1889.3947231100574,8.437372983394198e-08,1.0,1.0,4.607965678360415e-07
34501,34600,100,1894.818150652065,8.504166459033513e-08,1.0,1.0,4.785174871813069e-07
34601,34700,100,1900.2563442910669,8.500227536956118e-08,1.0,1.0,6.257295689238163e-07
34701,34800,100,1905.7083419770715,8.423131333756828e-08,1.0,1.0,8.036886504214635e-07
34801,34900,100,1911.131325107066,8.345433904821675e-08,1.0,1.0,8.668150439916644e-07
34901,35000,100,1916.5394633410688,8.352534685229784e-08,1.0,1.0,1.6677914254614734e-06
35001,35100,100,1921.9472193610763,8.717139564851095e-08,1.0,1.0,2.9858822568940014e-06
35101,35200,100,1927.431154923066,7.987001147569118e-08,1.0,1.0,1.0459523576855644e-06
35201,35300,100,1932.9295857790821,0.003163781882844532,0.9995825290679932,0.9978515625,0.7651290525307707
35301,35400,100,1938.352024279082,0.0026995565948072908,0.9996606594324112,0.99853515625,0.8896543132641819
35401,35500,100,1943.750567843077,0.0020825378454537714,0.9996720546483994,0.998515625,0.6861615223623813
35501,35600,100,1949.0835506640833,0.0026485007338305877,0.9996565890312195,0.9985546875,0.6465899534337223
35601,35700,100,1954.490098411079,0.0022310319543066724,0.9996631002426147,0.99857421875,0.5430638009880204
35701,35800,100,1959.9395321940683,0.0023885100361439983,0.9996492660045624,0.998720703125,0.6049553935462609
35801,35900,100,1965.3238284300605,0.0019205613433041435,0.999717623591423,0.99892578125,0.4571327852911782
35901,36000,100,1970.7253029450549,0.001599361986936856,0.9997265774011612,0.998720703125,0.48453515355940907
36001,36100,100,1976.1295279160677,0.0018955525796991424,0.9996818178892135,0.9987109375,0.5426755489781498
36101,36200,100,1981.577242361076,0.0023211787659238327,0.9996549600362777,0.99890625,0.618130952444626
36201,36300,100,1986.9843239450784,0.0017499800595032866,0.9997225058078766,0.998896484375,0.41580949872964995
36301,36400,100,1992.3589753130782,0.0020451409747329306,0.9996679848432541,0.998662109375,0.5552582402806729
36401,36500,100,1997.7607521930786,0.0020398390930495224,0.9996549642086029,0.9985546875,0.5289402827620506
36501,36600,100,2003.2317748840778,0.0018889903561284881,0.999711925983429,0.99890625,0.4045951683772728
36601,36700,100,2008.6908790520774,0.002040144681595848,0.9996679818630219,0.998779296875,0.6624697225820273
36701,36800,100,2014.170207149069,0.0016518733160773992,0.9997216922044754,0.998857421875,0.43199301659595224
36801,36900,100,2019.6081073550758,0.0021240706043317912,0.9996875125169754,0.9987890625,0.44860930169466884
36901,37000,100,2025.029477349066,0.0017154182843296438,0.9997550582885742,0.999052734375,0.3324748701555654
37001,37100,100,2030.5068787300625,0.002018898143651313,0.9996622866392135,0.99861328125,0.39484105409588666
37101,37200,100,2036.0310686380599,0.0013441769359997125,0.9997859823703766,0.999150390625,0.269158462677151
37201,37300,100,2041.4866658880692,0.0013132986783602973,0.9997672635316849,0.998935546875,0.3643362821009941
37301,37400,100,2046.9401387060752,0.0011866369569543166,0.9997916793823243,0.998994140625,0.3108146501588635
37401,37500,100,2052.438482192063,0.001240903069228807,0.9997729635238648,0.998916015625,0.2623938431264833
