arm,update,role,length,words,prefix_exact_count,state_correct_count,token_correct_count,token_denominator,E,E_low95,E_high95,A,A_low95,A_high95,M,state_ce
rt,1000,ood_dev,36,4096,0,71,14849,147456,0.0,0.0,0.0009369774073651883,0.017333984375,0.01376571558724534,0.02180674746664186,0.10070122612847222,4.098126951546874
rt,5000,dev,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.00031317287477705235
rt,5000,dev,2,102400,102400,102400,204800,204800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.0007559137987708908
rt,5000,dev,3,102400,102400,102400,307200,307200,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.0008315313955938563
rt,5000,dev,4,102400,102400,102400,409600,409600,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.0009570348063301726
rt,5000,dev,5,102400,102399,102399,511999,512000,0.999990234375,0.9999446805183295,0.9999982761253133,0.999990234375,0.9999446805183295,0.9999982761253133,0.999998046875,0.0013045120555926727
rt,5000,dev,6,102400,102396,102396,614395,614400,0.9999609375,0.9998995558365923,0.9999848092550684,0.9999609375,0.9998995558365923,0.9999848092550684,0.9999918619791667,0.001945926583182862
rt,5000,dev,7,102400,102382,102385,716780,716800,0.99982421875,0.9997221355543948,0.9998888022946828,0.999853515625,0.9997583066269857,0.9999112227740738,0.9999720982142857,0.0029755026599487078
rt,5000,dev,8,102400,102330,102340,819120,819200,0.99931640625,0.9991365021061623,0.9994588488418922,0.9994140625,0.999245935024263,0.9995447210970653,0.99990234375,0.004881186848855634
rt,5000,dev,9,102400,102205,102234,921354,921600,0.998095703125,0.9978093454375543,0.9983446908445799,0.99837890625,0.9981131018141284,0.9986073194704995,0.9997330729166667,0.008157387151498972
rt,5000,dev,10,102400,101973,102048,1023402,1024000,0.995830078125,0.9954163588006715,0.9962065974615146,0.9965625,0.9961849099982476,0.9969028350634908,0.999416015625,0.013679013456213704
rt,5000,dev,11,102400,101518,101670,1125072,1126400,0.99138671875,0.9908020121884075,0.9919345586898286,0.99287109375,0.9923369877429863,0.9933682217690091,0.9988210227272727,0.023551220360980937
rt,5000,dev,12,102400,100619,100932,1226004,1228800,0.982607421875,0.9817884277475357,0.9833902080534014,0.9856640625,0.9849175554375516,0.9863741322868502,0.997724609375,0.044260858360221214
rt,5000,ood_dev,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.000313296947644659
rt,5000,ood_dev,2,102400,102400,102400,204800,204800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.0007561791452512523
rt,5000,ood_dev,3,102400,102400,102400,307200,307200,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.0008249676231498882
rt,5000,ood_dev,4,102400,102400,102400,409600,409600,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.0009558579740848039
rt,5000,ood_dev,5,102400,102400,102400,512000,512000,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.0012981786517457206
rt,5000,ood_dev,6,102400,102395,102395,614395,614400,0.999951171875,0.9998856912053655,0.9999791433689678,0.999951171875,0.9998856912053655,0.9999791433689678,0.9999918619791667,0.00197698125445406
rt,5000,ood_dev,7,102400,102376,102378,716773,716800,0.999765625,0.9996512662615883,0.999842488483525,0.99978515625,0.9996747063713258,0.9998581094084422,0.9999623325892857,0.0030821311564081188
rt,5000,ood_dev,8,102400,102331,102341,819114,819200,0.999326171875,0.9991474062701934,0.9994674751951885,0.999423828125,0.9992569299552471,0.9995532566834086,0.99989501953125,0.004814765097401113
rt,5000,ood_dev,9,102400,102216,102255,921369,921600,0.998203125,0.997924370529382,0.9984445014433533,0.998583984375,0.9983342110358201,0.9987963511126822,0.9997493489583333,0.007723514074321543
rt,5000,ood_dev,10,102400,101999,102072,1023441,1024000,0.996083984375,0.9956823971652414,0.9964483525474562,0.996796875,0.9964316543469756,0.9971248231306196,0.9994541015625,0.013457566629171955
rt,5000,ood_dev,11,102400,101533,101685,1125126,1126400,0.991533203125,0.9909532802070109,0.9920762484311358,0.993017578125,0.9924887468795529,0.9935094203923529,0.9988689630681818,0.023142786236791456
rt,5000,ood_dev,12,102400,100609,100915,1226041,1228800,0.982509765625,0.981688570998567,0.9832947596290966,0.985498046875,0.9847474056794521,0.9862122632503842,0.9977547200520833,0.0444195263864532
rt,5000,ood_dev,13,102400,92240,92855,1318896,1331200,0.90078125,0.898935119403059,0.9025973117119059,0.906787109375,0.9049911258064888,0.9085525734648042,0.9907572115384615,0.2903336862445115
rt,5000,ood_dev,14,102400,42437,44497,1363393,1433600,0.414423828125,0.4114098371445662,0.41744423951575454,0.434541015625,0.43150744123271,0.43757950112197785,0.9510274832589286,2.5016642527235473
rt,5000,ood_dev,15,102400,7409,11318,1374711,1536000,0.072353515625,0.07078271752191012,0.07395639819555005,0.11052734375,0.10862150088960075,0.1124624070605202,0.894994140625,5.650420159667033
rt,5000,ood_dev,16,102400,678,3387,1378098,1638400,0.00662109375,0.006142536354359006,0.0071366672326228595,0.033076171875,0.03199822066334979,0.03418915436345762,0.841124267578125,7.786567760232994
rt,5000,ood_dev,17,102400,44,1906,1380004,1740800,0.0004296875,0.00032011930198977835,0.0005767362994441386,0.01861328125,0.017803349916126407,0.019459328948856845,0.7927412683823529,8.72110706531068
rt,5000,ood_dev,18,102400,2,1800,1381804,1843200,1.953125e-05,5.356189565375578e-06,7.121768411930826e-05,0.017578125,0.016791149492307516,0.018401294535975294,0.7496766493055556,9.182559802479227
rt,5000,ood_dev,19,102400,0,1702,1383506,1945600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01662109375,0.015855983477047735,0.017422469853153533,0.7110947779605263,9.658091996264593
rt,5000,ood_dev,20,102400,0,1718,1385224,2048000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01677734375,0.016008619293442074,0.017582322313996996,0.67637890625,10.1680892631381
rt,5000,ood_dev,21,102400,0,1686,1386910,2150400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01646484375,0.015703365535630627,0.017262599517332833,0.6449544270833333,10.767138988705847
rt,5000,ood_dev,22,102400,0,1660,1388570,2252800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0162109375,0.015455400153029908,0.017002771449422124,0.6163751775568181,11.479015440456788
rt,5000,ood_dev,23,102400,0,1690,1390260,2355200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01650390625,0.015741518331602318,0.017302568790670596,0.5902938179347826,12.436637460330093
rt,5000,ood_dev,24,102400,0,1631,1391891,2457600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.015927734375,0.015178881208795401,0.01671290539116311,0.5663618977864583,13.704258593388204
rt,5000,ood_dev,25,102400,0,1780,1393671,2560000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0173828125,0.016600247462472947,0.018201586219262614,0.544402734375,15.131399729542045
rt,5000,ood_dev,26,102400,0,1725,1395396,2662400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016845703125,0.016075403021209946,0.01765225220752066,0.524112079326923,16.657139036371667
rt,5000,ood_dev,27,102400,0,1744,1397140,2764800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01703125,0.016256689990451302,0.0178420450674992,0.5053313078703704,18.144848375199967
rt,5000,ood_dev,28,102400,0,1734,1398874,2867200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01693359375,0.01616127274001894,0.017742157144657933,0.48788853236607144,19.531236419905813
rt,5000,ood_dev,29,102400,0,1722,1400596,2969600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01681640625,0.016046781011694225,0.017622282665054292,0.47164466594827587,20.70492959039576
rt,5000,ood_dev,30,102400,0,1749,1402345,3072000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.017080078125,0.01630440114519587,0.01789198649939144,0.4564925130208333,21.808624103416047
rt,5000,ood_dev,31,102400,0,1670,1404015,3174400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01630859375,0.01555076571978533,0.01710271105594033,0.4422930317540323,22.897578781435858
rt,5000,ood_dev,32,102400,0,1645,1405660,3276800,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016064453125,0.01531236540613202,0.01685284843640957,0.428973388671875,24.146538902887254
rt,5000,ood_dev,33,102400,0,1724,1407384,3379200,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.0168359375,0.01606586228283863,0.01764226242856461,0.416484375,25.226750092748343
rt,5000,ood_dev,34,102400,0,1722,1409106,3481600,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01681640625,0.016046781011694225,0.017622282665054292,0.40472943474264705,26.343154791526146
rt,5000,ood_dev,35,102400,0,1663,1410769,3584000,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.016240234375,0.015484009065332125,0.017032754089101997,0.3936297433035714,27.568516772019215
rt,5000,ood_dev,36,102400,0,1722,1412491,3686400,0.0,3.3881317890172014e-21,3.751283902995844e-05,0.01681640625,0.016046781011694225,0.017622282665054292,0.3831627061631944,28.83008731891714
rt,10000,dev,1,102400,102400,102400,102400,102400,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,6.486767415244898e-05
rt,10000,dev,2,102400,102400,102400,204800,204800,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,9.55181346791889e-05
rt,10000,dev,3,102400,102400,102400,307200,307200,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.00015314341588442914
rt,10000,dev,4,102400,102400,102400,409600,409600,1.0,0.9999624871609701,1.0,1.0,0.9999624871609701,1.0,1.0,0.00029788370646003146
rt,10000,dev,5,102400,102395,102395,511995,512000,0.999951171875,0.9998856912053655,0.9999791433689678,0.999951171875,0.9998856912053655,0.9999791433689678,0.999990234375,0.0005685550354879099
rt,10000,dev,6,102400,102385,102385,614380,614400,0.999853515625,0.9997583066269857,0.9999112227740738,0.999853515625,0.9997583066269857,0.9999112227740738,0.9999674479166667,0.0009442685004694761
rt,10000,dev,7,102400,102342,102350,716730,716800,0.99943359375,0.999267935201936,0.999561781954047,0.99951171875,0.9993563827385776,0.9996295785560243,0.99990234375,0.001675849040960935
rt,10000,dev,8,102400,102292,102323,819053,819200,0.9989453125,0.9987269136098458,0.9991262776797689,0.999248046875,0.9990603884072679,0.9993982489194954,0.999820556640625,0.0026211840348033867
