seed,update,fp32_native_ce,bf16_native_ce,bf16_minus_fp32_ce
7500,182,2.5141408443450928,2.5142431259155273,0.00010228157043457031
7500,183,2.506754159927368,2.5129809379577637,0.006226778030395508
7500,184,2.506070613861084,2.5074563026428223,0.0013856887817382812
7500,185,2.501805305480957,2.506244659423828,0.004439353942871094
7500,186,2.504241466522217,2.5045080184936523,0.0002665519714355469
7500,187,2.50215220451355,2.501399278640747,-0.0007529258728027344
7500,188,2.4993276596069336,2.500196933746338,0.0008692741394042969
7500,189,2.5017266273498535,2.5056893825531006,0.00396275520324707
7500,190,2.505251884460449,2.5080153942108154,0.002763509750366211
7500,191,2.4974470138549805,2.497328519821167,-0.00011849403381347656
7500,192,2.5040621757507324,2.50498104095459,0.0009188652038574219
