setting_label,task,preset,topology,seed,report,evidence,setting_id,depth,width,heads,length,data_sha256,epoch,update,cumulative_recorded_update_seconds,ce,token_accuracy,sequence_exact_match,targets,examples,native_ce
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,12,1200,55.032255571117275,1.5464615027109783,0.3614501953125,0.0,122880,1280,1.5464615027109783
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,13,1300,59.606049890222494,1.7685043176015218,0.31080729166666665,0.0,122880,1280,1.7685043176015218
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,14,1400,64.17438042319554,1.3972743511199952,0.3734619140625,0.0,122880,1280,1.3972743511199952
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,15,1500,68.74259246019938,1.7271948337554932,0.29837239583333336,0.0,122880,1280,1.7271948337554932
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,16,1600,73.30474868323654,1.5209412415822348,0.40595703125,0.0,122880,1280,1.5209412415822348
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,17,1700,77.8740392482141,1.036272939046224,0.4970458984375,0.0,122880,1280,1.036272939046224
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,18,1800,82.44568185326352,1.069248636563619,0.46319173177083334,0.0,122880,1280,1.069248636563619
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,19,1900,87.012256753369,1.0375825881958007,0.5083333333333333,0.0,122880,1280,1.0375825881958007
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,20,2000,91.57688438233163,1.5968880653381348,0.319921875,0.0,122880,1280,1.5968880653381348
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,21,2100,96.14853410341311,0.9685768524805705,0.46787109375,0.0,122880,1280,0.9685768524805705
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,22,2200,100.71715667746321,1.567557414372762,0.31434733072916665,0.0,122880,1280,1.567557414372762
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,23,2300,105.28992312146875,0.7079326868057251,0.6685872395833333,0.0,122880,1280,0.7079326868057251
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,24,2400,109.85756317751657,0.7949323177337646,0.5624674479166667,0.0,122880,1280,0.7949323177337646
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,25,2500,114.43432742044388,0.8831236759821574,0.48289388020833335,0.0,122880,1280,0.8831236759821574
