setting_label,task,preset,topology,seed,report,evidence,setting_id,depth,width,heads,length,data_sha256,update,epoch,native_loss,native_targets,input_tokens,learning_rate,gradient_norm,seconds,cumulative_recorded_update_seconds
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2457,25,0.8315776586532593,12288,32768,0.00048247923322911865,35.78063201904297,0.04593735499656759,112.4680421725061
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2458,25,1.0152833461761475,12288,32768,0.00048247923322911865,40.33224868774414,0.045992318002390675,112.5140344905085
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2459,25,0.8931856155395508,12288,32768,0.00048247923322911865,40.758033752441406,0.04632397700333968,112.56035846751183
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2460,25,0.8339352011680603,12288,32768,0.00048247923322911865,25.785400390625,0.04600077999930363,112.60635924751114
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2461,25,0.7612647414207458,12288,32768,0.00048247923322911865,21.997364044189453,0.04562344199803192,112.65198268950917
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2462,25,0.9266209006309509,12288,32768,0.00048247923322911865,47.14748764038086,0.04561942600412294,112.69760211551329
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2463,25,0.958666980266571,12288,32768,0.00048247923322911865,38.87492752075195,0.04537628199614119,112.74297839750943
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2464,25,0.7899490594863892,12288,32768,0.00048247923322911865,32.0263786315918,0.04549559201404918,112.78847398952348
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2465,25,0.7902595400810242,12288,32768,0.00048247923322911865,22.13129234313965,0.04565719699894544,112.83413118652243
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2466,25,0.8419083952903748,12288,32768,0.00048247923322911865,42.893131256103516,0.045650924992514774,112.87978211151494
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2467,25,0.7315568923950195,12288,32768,0.00048247923322911865,20.296409606933594,0.045730054000159726,112.9255121655151
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2468,25,0.8834400177001953,12288,32768,0.00048247923322911865,57.1135139465332,0.045623332989634946,112.97113549850474
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2469,25,0.8763226270675659,12288,32768,0.00048247923322911865,38.74408721923828,0.045650492000277154,113.01678599050501
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2470,25,0.8468546271324158,12288,32768,0.00048247923322911865,45.84810256958008,0.04598032899957616,113.06276631950459
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2471,25,0.841889500617981,12288,32768,0.00048247923322911865,36.48117446899414,0.04582837400084827,113.10859469350544
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2472,25,0.8531316518783569,12288,32768,0.00048247923322911865,42.90248489379883,0.04608306499721948,113.15467775850266
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2473,25,0.7621003985404968,12288,32768,0.00048247923322911865,24.390913009643555,0.0462496079999255,113.20092736650258
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2474,25,0.666664183139801,12288,32768,0.00048247923322911865,16.75606346130371,0.04589253700396512,113.24681990350655
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2475,25,1.2252497673034668,12288,32768,0.00048247923322911865,67.71776580810547,0.046131480994517915,113.29295138450107
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2476,25,1.0768803358078003,12288,32768,0.00048247923322911865,53.4107780456543,0.046044403992709704,113.33899578849378
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2477,25,0.9882005453109741,12288,32768,0.00048247923322911865,62.57895278930664,0.045649784995475784,113.38464557348925
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2478,25,1.1716907024383545,12288,32768,0.00048247923322911865,61.65717697143555,0.0453564329945948,113.43000200648385
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2479,25,0.9736700057983398,12288,32768,0.00048247923322911865,74.24823760986328,0.0453702329978114,113.47537223948166
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2480,25,0.8774732351303101,12288,32768,0.00048247923322911865,48.158348083496094,0.0452734609862091,113.52064570046787
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2481,25,0.9341286420822144,12288,32768,0.00048247923322911865,56.59117889404297,0.045354899993981235,113.56600060046185
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2482,25,0.8562091588973999,12288,32768,0.00048247923322911865,51.34712219238281,0.04540861400892027,113.61140921447077
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2483,25,0.7301840782165527,12288,32768,0.00048247923322911865,26.13566017150879,0.0453767940052785,113.65678600847605
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2484,25,0.6857013702392578,12288,32768,0.00048247923322911865,21.587200164794922,0.045492801000364125,113.70227880947641
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2485,25,0.8641141653060913,12288,32768,0.00048247923322911865,53.169464111328125,0.04551383599755354,113.74779264547396
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2486,25,0.8520934581756592,12288,32768,0.00048247923322911865,50.9362678527832,0.04559859599976335,113.79339124147373
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2487,25,0.7191426157951355,12288,32768,0.00048247923322911865,27.301559448242188,0.04580933999386616,113.8392005814676
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2488,25,0.7793996334075928,12288,32768,0.00048247923322911865,25.94618797302246,0.046076168000581674,113.88527674946818
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2489,25,0.6573251485824585,12288,32768,0.00048247923322911865,16.70041847229004,0.045813946999260224,113.93109069646744
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2490,25,1.0650382041931152,12288,32768,0.00048247923322911865,58.991092681884766,0.04564095300156623,113.976731649469
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2491,25,0.7871206998825073,12288,32768,0.00048247923322911865,32.72106170654297,0.04583209600241389,114.02256374547142
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2492,25,1.4451097249984741,12288,32768,0.00048247923322911865,94.30561828613281,0.0459625350049464,114.06852628047636
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2493,25,1.7950142621994019,12288,32768,0.00048247923322911865,92.50605010986328,0.04622628999641165,114.11475257047277
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2494,25,0.8361579179763794,12288,32768,0.00048247923322911865,41.88056945800781,0.045916623988887295,114.16066919446166
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2495,25,1.1442041397094727,12288,32768,0.00048247923322911865,63.29637908935547,0.04585004100226797,114.20651923546393
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2496,25,1.1192495822906494,12288,32768,0.00048247923322911865,50.558807373046875,0.045388992002699524,114.25190822746663
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2497,25,0.999797523021698,12288,32768,0.00048247923322911865,76.69180297851562,0.045236762991407886,114.29714499045804
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2498,25,1.1469123363494873,12288,32768,0.00048247923322911865,51.47913360595703,0.045339636999415234,114.34248462745745
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2499,25,1.0605566501617432,12288,32768,0.00048247923322911865,80.75345611572266,0.04531156399752945,114.38779619145498
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2500,25,0.8641545176506042,12288,32768,0.00048247923322911865,52.009422302246094,0.046531228988897055,114.43432742044388
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2501,26,0.8809527158737183,12288,32768,0.000481007943361566,36.62727737426758,0.4996676610026043,114.93399508144648
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2502,26,0.8539461493492126,12288,32768,0.000481007943361566,43.521732330322266,0.045712352002738044,114.97970743344922
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2503,26,0.7332538366317749,12288,32768,0.000481007943361566,12.70938491821289,0.0455876409978373,115.02529507444706
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2504,26,0.7293993830680847,12288,32768,0.000481007943361566,15.467425346374512,0.045827513007679954,115.07112258745474
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2505,26,0.7903046607971191,12288,32768,0.000481007943361566,33.828102111816406,0.04574315299396403,115.1168657404487
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2506,26,0.7067326307296753,12288,32768,0.000481007943361566,13.554797172546387,0.04562542898929678,115.162491169438
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2507,26,1.1923320293426514,12288,32768,0.000481007943361566,85.96449279785156,0.04578047701215837,115.20827164645016
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2508,26,1.2368826866149902,12288,32768,0.000481007943361566,77.12393188476562,0.04600378600298427,115.25427543245314
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2509,26,0.9659169912338257,12288,32768,0.000481007943361566,40.847869873046875,0.04563795200374443,115.29991338445689
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2510,26,0.7907938957214355,12288,32768,0.000481007943361566,41.218040466308594,0.045443909999448806,115.34535729445633
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2511,26,1.0534113645553589,12288,32768,0.000481007943361566,54.103065490722656,0.045594800991239026,115.39095209544757
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2512,26,0.9428221583366394,12288,32768,0.000481007943361566,44.29020690917969,0.04574416500690859,115.43669626045448
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2513,26,0.8902902603149414,12288,32768,0.000481007943361566,51.6050910949707,0.04575849599495996,115.48245475644944
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2514,26,0.9077792167663574,12288,32768,0.000481007943361566,40.311824798583984,0.04590777000703383,115.52836252645648
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2515,26,0.9747888445854187,12288,32768,0.000481007943361566,58.358924865722656,0.04566109098959714,115.57402361744607
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2516,26,0.8533660173416138,12288,32768,0.000481007943361566,48.222755432128906,0.045353282999712974,115.61937690044579
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2517,26,0.8450723886489868,12288,32768,0.000481007943361566,40.20100784301758,0.045744488001219,115.665121388447
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2518,26,0.8358696699142456,12288,32768,0.000481007943361566,38.240989685058594,0.04570943700673524,115.71083082545374
copy-v16-t256-k96,selective-copying,d128_6,seq,0,.runtime/cdrm-naive/20260907T123830Z/continue6-copy96-seq-s0-e45/report.json,SYN,743ee93a1f5a07aa19283096596985e4f79a0251299bfd46beedee5fa8094c33,6,128,16,256,f220aa1bf3505116c09d66c4ee544779911c9a6640ecb604aa857b8f81d18db0,2519,26,0.882992684841156,12288,32768,0.000481007943361566,46.09381866455078,0.04568673300673254,115.75651755846047
