setting_label,task,preset,topology,seed,report,evidence,setting_id,depth,width,heads,length,data_sha256,update,epoch,native_loss,native_targets,input_tokens,learning_rate,gradient_norm,seconds,cumulative_recorded_update_seconds
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v2/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,21,2,1.969861388206482,4064,4064,0.0004999692198041743,0.9900225400924683,0.33714814600534737,8.539588077968801
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v2/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,22,2,1.9682732820510864,4064,4064,0.0004999692198041743,0.886491596698761,0.3247554090048652,8.864343486973667
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v2/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,23,2,1.9615012407302856,4064,4064,0.0004999692198041743,0.6361786127090454,0.3291512850119034,9.19349477198557
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v2/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,24,2,1.9355950355529785,4064,4064,0.0004999692198041743,0.7493718862533569,0.3297687479935121,9.523263519979082
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v2/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,25,2,1.981009840965271,4064,4064,0.0004999692198041743,0.804882824420929,0.3329309089895105,9.856194428968593
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v2/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,26,2,1.9520025253295898,4064,4064,0.0004999692198041743,0.6351442933082581,0.3331617279909551,10.189356156959548
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v2/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,27,2,1.9782679080963135,4064,4064,0.0004999692198041743,0.6629458069801331,0.37154267000732943,10.560898826966877
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v2/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,28,2,1.9662898778915405,4064,4064,0.0004999692198041743,0.8976892232894897,0.32679047298734076,10.887689299954218
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v2/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,29,2,1.9656494855880737,4064,4064,0.0004999692198041743,0.8172734975814819,0.3248112069995841,11.212500506953802
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v2/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,30,2,1.9176359176635742,4064,4064,0.0004999692198041743,0.5483154654502869,0.32649058000242803,11.53899108695623
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v2/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,31,2,1.991601586341858,4064,4064,0.0004999692198041743,0.9107003808021545,0.34717451699543744,11.886165603951667
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v2/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,32,2,1.981621265411377,4064,4064,0.0004999692198041743,0.7022013068199158,0.32909835201280657,12.215263955964474
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,1,1,3.218366861343384,4064,4064,0.0005,9.27244758605957,0.5379234599968186,0.5379234599968186
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,2,1,3.4982714653015137,4064,4064,0.0005,7.660427570343018,0.3464749699924141,0.8843984299892327
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,3,1,3.174924850463867,4064,4064,0.0005,8.540736198425293,0.32507810500101186,1.2094765349902445
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,4,1,2.84850811958313,4064,4064,0.0005,3.1366195678710938,0.33558897499460727,1.5450655099848518
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,5,1,2.722222328186035,4064,4064,0.0005,2.60495924949646,0.3266656339983456,1.8717311439831974
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,6,1,2.598233222961426,4064,4064,0.0005,2.4329073429107666,0.33105988400347997,2.2027910279866774
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,7,1,2.449390172958374,4064,4064,0.0005,1.4917551279067993,0.3305505009921035,2.533341528978781
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,8,1,2.313746690750122,4064,4064,0.0005,2.0199618339538574,0.338922544993693,2.872264073972474
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,9,1,2.2130637168884277,4064,4064,0.0005,2.3319461345672607,0.3277058919920819,3.1999699659645557
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,10,1,2.093038558959961,4064,4064,0.0005,1.3793612718582153,0.335608103996492,3.5355780699610477
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,11,1,2.0321218967437744,4064,4064,0.0005,1.1529704332351685,0.33284118499432225,3.86841925495537
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,12,1,2.0399904251098633,4064,4064,0.0005,1.395772099494934,0.3225423489930108,4.190961603948381
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,13,1,2.025376796722412,4064,4064,0.0005,0.9085121750831604,0.32447380099620204,4.515435404944583
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,14,1,2.03708815574646,4064,4064,0.0005,1.1804789304733276,0.33536980699864216,4.850805211943225
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,15,1,2.0336101055145264,4064,4064,0.0005,0.8689815998077393,0.3274595109978691,5.178264722941094
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,16,1,2.0339245796203613,4064,4064,0.0005,1.014743447303772,0.33487774500099476,5.513142467942089
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,17,2,1.9628106355667114,4064,4064,0.0004999692198041743,0.650686502456665,1.7010730910114944,7.214215558953583
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,18,2,1.9886105060577393,4064,4064,0.0004999692198041743,0.9982366561889648,0.3406017789966427,7.554817337950226
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,19,2,1.985841989517212,4064,4064,0.0004999692198041743,1.0478309392929077,0.3304773339914391,7.885294671941665
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,20,2,1.9796899557113647,4064,4064,0.0004999692198041743,0.7108035087585449,0.3407659299991792,8.226060601940844
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,21,2,1.969861388206482,4064,4064,0.0004999692198041743,0.9900225400924683,0.33161517200642265,8.557675773947267
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,22,2,1.9682732820510864,4064,4064,0.0004999692198041743,0.886491596698761,0.3285259149997728,8.88620168894704
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,23,2,1.9615012407302856,4064,4064,0.0004999692198041743,0.6361786127090454,0.33427233100519516,9.220474019952235
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,24,2,1.9355950355529785,4064,4064,0.0004999692198041743,0.7493718862533569,0.3265610079979524,9.547035027950187
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,25,2,1.981009840965271,4064,4064,0.0004999692198041743,0.804882824420929,0.33079545298824087,9.877830480938428
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,26,2,1.9520025253295898,4064,4064,0.0004999692198041743,0.6351442933082581,0.32762552400527056,10.205456004943699
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,27,2,1.9782679080963135,4064,4064,0.0004999692198041743,0.6629458069801331,0.3256900659907842,10.531146070934483
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,28,2,1.9662898778915405,4064,4064,0.0004999692198041743,0.8976892232894897,0.32792147899453994,10.859067549929023
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,29,2,1.9656494855880737,4064,4064,0.0004999692198041743,0.8172734975814819,0.33945095899980515,11.198518508928828
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,30,2,1.9176359176635742,4064,4064,0.0004999692198041743,0.5483154654502869,0.3265978989948053,11.525116407923633
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,31,2,1.991601586341858,4064,4064,0.0004999692198041743,0.9107003808021545,0.33091150199470576,11.856027909918339
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-resume-v3/report.json,OPS,cd8150d916df4aacda171b28c8a439e1cd05c818414f032ee7d16bb20ca7e68f,12,128,16,127,230954116c893f7e6061ea394c9ecb84206336c5dd80de0635ef4ca54d76d874,32,2,1.981621265411377,4064,4064,0.0004999692198041743,0.7022013068199158,0.3354527460032841,12.191480655921623
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,1,1,3.3818185329437256,2032,2032,0.0005,10.365763664245605,0.5432517129956977,0.5432517129956977
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,2,2,3.466054916381836,2032,2032,0.0004999692198041743,10.013495445251465,0.333812892989954,0.8770646059856517
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,3,3,3.0881173610687256,2032,2032,0.00049987688681125,9.749588012695312,0.32769497799745295,1.2047595839831047
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,4,4,2.714906692504883,2032,2032,0.0004997230238030115,3.1388771533966064,0.32949882600223646,1.5342584099853411
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,5,5,2.5823609828948975,2032,2032,0.0004995076687428538,2.3683550357818604,0.325353598993388,1.8596120089787291
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,6,6,2.42990779876709,2032,2032,0.0004992308747664155,2.000732183456421,0.34018643900344614,2.1997984479821753
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,7,7,2.266435384750366,2032,2032,0.0004988927101684684,2.062537908554077,0.3349625900009414,2.5347610379831167
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,8,8,2.0883285999298096,2032,2032,0.0004984932583860673,1.92893385887146,0.3272927020007046,2.8620537399838213
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,9,9,1.923405647277832,2032,2032,0.0004980326179779622,1.5741645097732544,0.3341723240009742,3.1962260639847955
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,10,10,1.814428687095642,2032,2032,0.000497510902600281,1.3197976350784302,0.3330066890048329,3.5292327529896284
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,11,11,1.746393084526062,2032,2032,0.0004969282409784868,1.0169826745986938,0.329931588988984,3.8591643419786124
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,12,12,1.699994444847107,2032,2032,0.0004962847768756161,1.3367120027542114,0.32632970799750183,4.185494049976114
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,13,13,1.6450474262237549,2032,2032,0.0004955806690568078,1.555968999862671,0.3250435640075011,4.510537613983615
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,14,14,1.6000444889068604,2032,2032,0.0004948160912501305,1.2006001472473145,0.32746948799467646,4.838007101978292
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,15,15,1.5434082746505737,2032,2032,0.0004939912321037175,0.9258870482444763,0.334858421003446,5.172865522981738
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,16,16,1.4970279932022095,2032,2032,0.0004931062951392202,1.1513001918792725,0.32222998699580785,5.495095509977546
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,17,17,1.4399524927139282,2032,2032,0.0004921614987015933,0.8270168900489807,0.3440778859949205,5.839173395972466
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,18,18,1.3894968032836914,2032,2032,0.0004911570759052206,1.0218833684921265,0.32224257101188414,6.16141596698435
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,19,19,1.3291873931884766,2032,2032,0.0004900932745763972,0.8546445965766907,0.3311470800108509,6.492563046995201
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,20,20,1.276102900505066,2032,2032,0.0004889703571921833,0.9415140151977539,0.3330404610023834,6.8256035079975845
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,21,21,1.2194112539291382,2032,2032,0.0004877886008156408,0.949469804763794,0.3339809290046105,7.159584437002195
