setting_label,task,preset,topology,seed,report,evidence,setting_id,depth,width,heads,length,data_sha256,epoch,update,cumulative_recorded_update_seconds,ce,token_accuracy,sequence_exact_match,targets,examples,native_ce
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,25,25,8.487475943999016,4.149848801749093,0.20647321428571427,0.0,1792,32,3.287259319635827
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,26,26,8.817652335012099,4.327898570469448,0.19866071428571427,0.0,1792,32,3.3721935842919537
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,27,27,9.145566459017573,4.487130846296038,0.1875,0.0,1792,32,3.4878971370186393
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,28,28,9.475902171005146,4.6216949735369,0.18415178571428573,0.0,1792,32,3.5734123169906495
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,29,29,9.809159890006413,4.672258922031948,0.18973214285714285,0.0,1792,32,3.6344836377722074
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,30,30,10.14087984400976,4.685318810599191,0.19140625,0.0,1792,32,3.6837275948111468
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,31,31,10.468428533014958,4.75244985307966,0.19196428571428573,0.0,1792,32,3.734086885226993
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,32,32,10.798958716011839,4.799873897007534,0.19363839285714285,0.0,1792,32,3.8195473978838583
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,33,33,11.13515712300432,4.843849182128906,0.18582589285714285,0.0,1792,32,3.8655961404635213
in-context-recall V16,in-context-recall,d128,cdrm,0,.runtime/cdrm-naive/20260907T123830Z/ops-tiny-fit-v2/report.json,OPS,8bdc2fe4e9c1f5e88c4a04274177862f43f8f482bb8e446019959c2207708912,12,128,16,127,7907a394745e4910c1206fb8276d0b40e06b4ecb9e50aeeaf1692487037f8df3,34,34,11.461868330006837,4.951274054391043,0.18080357142857142,0.0,1792,32,3.949287474624754
