first_update,update,updates_in_bin,training_seconds,state_ce,token_accuracy,loss,latent_loss,weighted_latent_loss,latent_rms,predicted_latent_rms,latent_variation_rms,latent_relative_l2,latent_cosine,predicted_state_ce,teacher_predicted_kl
40901,41000,100,2232.3346852210307,0.002260357926716097,0.9992464411258698,0.006949447174556553,0.004689089257735759,0.004689089257735759,0.9796010404825211,0.9739495068788528,0.9614409059286118,0.10243294388055801,0.994854137301445,0.0025182352983392775,0.003192682925146073
41001,41100,100,2237.7238906070274,0.0023481387115316466,0.9992488807439804,0.006994598279707134,0.004646459533832967,0.004646459533832967,0.9793579876422882,0.9756290465593338,0.9607580602169037,0.0985722616314888,0.9952475726604462,0.001170559691672679,0.0021096769341966137
41101,41200,100,2243.0801043220295,0.001853629916004138,0.9993872302770614,0.006362096983939409,0.004508467060513794,0.004508467060513794,0.979121059179306,0.9760463088750839,0.9610777795314789,0.09730018302798271,0.9953693300485611,0.0004927045865770197,0.001569006679346785
41201,41300,100,2248.499594147031,0.0024148486039484852,0.9991976124048233,0.007120536123402417,0.004705687498208135,0.004705687498208135,0.9787867814302444,0.9743399620056152,0.9606788903474808,0.0981451403349638,0.9952794462442398,0.0017956901792786084,0.0021347384754335508
41301,41400,100,2253.980712386031,0.0018953556739143096,0.999393737912178,0.006416782578453422,0.004521426898427308,0.004521426898427308,0.9785018861293793,0.9753596782684326,0.9600367993116379,0.09514941088855267,0.9955774396657944,0.00052237313502701,0.0010030883713625371
41401,41500,100,2259.4186561620304,0.00270246037907782,0.9990901881456375,0.007354342425242066,0.004651882071048021,0.004651882071048021,0.9781398475170135,0.9746115356683731,0.9596591889858246,0.10595298931002617,0.9944461733102798,0.003847629515803419,0.006787221791455522
41501,41600,100,2264.7935085230306,0.0018351922528381693,0.9994287306070327,0.006470729587599635,0.004635537338908762,0.004635537338908762,0.9777929335832596,0.9735978990793228,0.9593795239925385,0.09808765538036823,0.9952994883060455,0.0010788287690957077,0.0016602153482381254
41601,41700,100,2270.245170438029,0.0024998483978561125,0.9992171454429627,0.007281119809485972,0.004781271414831281,0.004781271414831281,0.9775384962558746,0.9741002917289734,0.9584246724843979,0.10042031109333038,0.9950708299875259,0.0010963668464682996,0.002791925915516913
41701,41800,100,2275.664343239028,0.0019033148614107632,0.999405944943428,0.006464103409089148,0.00456078854156658,0.00456078854156658,0.9771833121776581,0.9737605154514313,0.9581651389598846,0.09895486570894718,0.9952108711004257,0.001054564410878811,0.002761542797088623
41801,41900,100,2280.9974689920264,0.0019363320303091313,0.9993839740753174,0.006535507314838469,0.0045991752971895035,0.0045991752971895035,0.9769077301025391,0.9727916270494461,0.957659438252449,0.09724396653473377,0.9953742474317551,0.0009282735663873609,0.001316402616794221
41901,42000,100,2286.355019060026,0.0020464582388376585,0.9993449056148529,0.006607696553692222,0.004561238300520926,0.004561238300520926,0.9766001105308533,0.9714285731315613,0.9572320580482483,0.09426662512123585,0.9956626296043396,0.0003949584443034837,0.0009018554555950686
42001,42100,100,2291.715489183026,0.0019429023230622987,0.9993465363979339,0.0064835009071975945,0.004540598592720926,0.004540598592720926,0.9763782024383545,0.9725374281406403,0.9573719352483749,0.09626700729131699,0.9954766184091568,0.0006682973216811661,0.001254418762982823
42101,42200,100,2297.1643775510256,0.001749150461764657,0.9994539606571198,0.006255419529043138,0.004506269078701735,0.004506269078701735,0.9760519713163376,0.9724703133106232,0.956813782453537,0.0992676392197609,0.9951881170272827,0.001519931451184675,0.0018795698415488005
42201,42300,100,2302.5988941740234,0.0019077555001422296,0.999423035979271,0.006436229587998241,0.0045284740929491816,0.0045284740929491816,0.9757516533136368,0.9718526750802994,0.9558382332324982,0.09764601849019527,0.9953354597091675,0.0013876863595214672,0.002721886761719361
42301,42400,100,2308.0122893950224,0.0023295069886080455,0.9992407411336899,0.006904519833624363,0.004575012850109488,0.004575012850109488,0.9754574000835419,0.9706714153289795,0.9560762643814087,0.09555495157837868,0.9955465495586395,0.0012366547889541835,0.0014622025046264753
42401,42500,100,2313.31747338902,0.0017161977224168367,0.9994572120904922,0.006158948764204979,0.004442751035094261,0.004442751035094261,0.9752520471811295,0.971015453338623,0.9561956822872162,0.09729341045022011,0.9953785389661789,0.000736766800400801,0.0017230708472197875
42501,42600,100,2318.6326285850196,0.0017364397156052291,0.9994311720132828,0.006045224603731185,0.004308784871827811,0.004308784871827811,0.9748320281505585,0.9713665097951889,0.955532431602478,0.09379923157393932,0.9956961125135422,0.0006772242413717322,0.001525853578641545
42601,42700,100,2323.95256055202,0.0026502841588808223,0.9991593605279923,0.007240598034113646,0.004590313874650746,0.004590313874650746,0.9745565056800842,0.9704917669296265,0.9550125300884247,0.0993594117462635,0.9951603561639786,0.0011424843542044982,0.0018306637357454747
42701,42800,100,2329.2472893390213,0.002141934200481046,0.9993099176883697,0.006813721177168191,0.00467178697232157,0.00467178697232157,0.974140390753746,0.9700074642896652,0.9534920752048492,0.0990169569849968,0.9952052384614944,0.0010856424560188316,0.0015496519044972956
42801,42900,100,2334.5405178570195,0.001882063494049362,0.9993945503234863,0.006271721674129367,0.004389658202417195,0.004389658202417195,0.9738335013389587,0.9694640636444092,0.9533603489398956,0.09411241859197617,0.9956780672073364,0.0005651181745633949,0.0010459338736836798
42901,43000,100,2339.8445835960197,0.002293880155775696,0.9993066602945327,0.0067805642681196335,0.004486684133298695,0.004486684133298695,0.9734597951173782,0.9693194329738617,0.9526801556348801,0.1010664850473404,0.9949955642223358,0.0023086996225174516,0.003864510654238984
43001,43100,100,2345.13086612102,0.0022689740121131763,0.9992423683404923,0.006732707468327135,0.004463733464945108,0.004463733464945108,0.9731210172176361,0.9689676910638809,0.9523912221193314,0.09780496545135975,0.9953155070543289,0.0004747215934912674,0.0018352805491304025
43101,43200,100,2350.4066057490195,0.00185038122930564,0.9993953663110733,0.0061861933069303635,0.004335812064819038,0.004335812064819038,0.9728244841098785,0.9683559387922287,0.951774537563324,0.0942677017301321,0.9956609457731247,0.0006240327638806775,0.0008718918106751516
43201,43300,100,2355.7388023170247,0.002006625505455304,0.9993383997678756,0.006607197523117066,0.004600571999326349,0.004600571999326349,0.9726214557886124,0.9688226133584976,0.9512809813022614,0.10008601658046246,0.9950887858867645,0.0008927844610298052,0.0016537612827960402
