first_update,injection_coefficient,latent_cosine,latent_loss,latent_relative_l2,latent_rms,latent_variation_rms,loss,predicted_latent_rms,predicted_state_ce,state_ce,teacher_predicted_kl,token_accuracy,training_seconds,update,updates_in_bin,weighted_latent_loss
1701,1.296e-06,0.6764355152845383,0.278279522061348,0.7572087049484253,1.0127263367176056,1.0036702454090118,0.43343401968479156,0.5112496092915535,2.0972918272018433,0.1551544975489378,1.8801119327545166,0.9487190937995911,192.2301994889549,1800,100,0.278279522061348
1801,1.444e-06,0.7376852333545685,0.2348582698404789,0.6920393407344818,1.0092372298240662,0.999769777059555,0.35799757719039915,0.6101643592119217,1.5299871563911438,0.12313930697739124,1.3787766098976135,0.9591626179218292,202.86238898995725,1900,100,0.2348582698404789
1901,1.6000000000000001e-06,0.7746501863002777,0.20192243725061418,0.6410353034734726,1.0062633454799652,0.9963708221912384,0.30017069563269616,0.7036389857530594,1.124209314584732,0.09824825868010521,0.9993624687194824,0.9679394727945327,213.4240657029568,2000,100,0.20192243725061418
2001,1.7640000000000002e-06,0.785805881023407,0.18880355685949327,0.6220910102128983,1.0046564042568207,0.9931929856538773,0.2645443969964981,0.7669536173343658,0.8666821420192719,0.07574083916842937,0.7723543494939804,0.975525735616684,224.0218449809563,2100,100,0.18880355685949327
2101,1.9359999999999998e-06,0.7784989327192307,0.18823031291365624,0.6296576261520386,1.0044075548648834,0.990481898188591,0.25216428861021994,0.7887196987867355,0.7617140412330627,0.06393397644162178,0.679024413228035,0.9792838728427887,234.79132094095257,2200,100,0.18823031291365624
2201,2.1159999999999997e-06,0.7781324088573456,0.19232573971152306,0.6295030564069748,1.0047812759876251,0.9888807833194733,0.2489015404880047,0.7935186922550201,0.709136351943016,0.05657580006867647,0.6405323147773743,0.9815853083133698,245.57092923294476,2300,100,0.19232573971152306
2301,2.3040000000000003e-06,0.7671505510807037,0.1986788921058178,0.6425959169864655,1.0052422881126404,0.9858162999153137,0.24979766219854355,0.78365758061409,0.690982848405838,0.051118769887834786,0.6377429366111755,0.9831762903928757,256.0995415019497,2400,100,0.1986788921058178
2401,2.5000000000000006e-06,0.7550671994686127,0.20521251931786538,0.656496524810791,1.0055924654006958,0.9833867698907852,0.24708872228860856,0.7701141387224197,0.696826308965683,0.04187620365992188,0.6440180093050003,0.9863956910371781,266.59742183894923,2500,100,0.20521251931786538
2501,2.704e-06,0.7451071441173553,0.21288584291934967,0.6674354821443558,1.005576640367508,0.9805948883295059,0.25190494537353514,0.7532957792282104,0.6886847466230392,0.03901910211890936,0.6442290097475052,0.9871248590946198,277.2596533529504,2600,100,0.21288584291934967
2601,2.9159999999999997e-06,0.7364482432603836,0.21862488016486167,0.6768585294485092,1.0049951374530792,0.9759015291929245,0.25369422167539596,0.7286483347415924,0.6690384596586227,0.03506934272125364,0.631086140871048,0.9884244990348816,287.8496778369463,2700,100,0.21862488016486167
2701,3.1360000000000006e-06,0.7323675751686096,0.22129958257079124,0.6822308301925659,1.0033096075057983,0.9723571389913559,0.2553798098862171,0.6989731043577194,0.6287268996238708,0.03408022731542587,0.5905735194683075,0.9886832869052887,298.3869823179448,2800,100,0.22129958257079124
2801,3.3640000000000003e-06,0.750114843249321,0.2137802967429161,0.6656581908464432,0.9996018260717392,0.9693617969751358,0.24598196625709534,0.6777840703725815,0.5170126631855965,0.032201669123023746,0.4855080097913742,0.989253761768341,308.88738772194847,2900,100,0.2137802967429161
2901,3.6e-06,0.7852442115545273,0.18936866849660874,0.6249817460775375,0.9940941631793976,0.9652539044618607,0.2184831529855728,0.7012379616498947,0.3864913880825043,0.02911448499187827,0.354907862842083,0.9903003120422363,319.54569978394284,3000,100,0.18936866849660874
3001,3.844e-06,0.8195463269948959,0.16167982295155525,0.5773095637559891,0.9882296174764633,0.9576719254255295,0.18819740131497384,0.7486058920621872,0.2588149309158325,0.026517578242346643,0.23485895618796349,0.9913086134195328,330.3158472009545,3100,100,0.16167982295155525
3101,4.096e-06,0.8462556153535843,0.1383398476243019,0.5355320125818253,0.9828386753797531,0.9488835036754608,0.16216476738452912,0.7843686640262604,0.16971402615308762,0.023824920626357198,0.1481328047811985,0.9922233247756957,340.8937312129474,3200,100,0.1383398476243019
3201,4.356e-06,0.8708573877811432,0.11798860050737858,0.4938228353857994,0.9779448062181473,0.9412609934806824,0.14121747016906738,0.8091796487569809,0.11463046446442604,0.023228870341554284,0.10110208578407764,0.9924764209985732,351.27334094395155,3300,100,0.11798860050737858
3301,4.624000000000001e-06,0.8950314074754715,0.0977031821757555,0.4485999420285225,0.9730470329523087,0.9331371039152145,0.11798331663012504,0.8306981772184372,0.08610766753554344,0.02028013444505632,0.07331010140478611,0.993333352804184,361.65268121794907,3400,100,0.0977031821757555
3401,4.9000000000000005e-06,0.9179631024599075,0.07750235907733441,0.39961332827806473,0.9684817790985107,0.9262742251157761,0.09675091326236725,0.8559767603874207,0.052975104190409184,0.01924855411052704,0.04415466822683811,0.9936849159002304,372.1611937579528,3500,100,0.07750235907733441
3501,5.184e-06,0.9365433305501938,0.060434617884457115,0.3540295958518982,0.964357927441597,0.9189926534891129,0.07841451235115528,0.876239612698555,0.03650814667344093,0.01797989444807172,0.027521940413862467,0.9941455268859863,382.59288092795214,3600,100,0.060434617884457115
3601,5.475999999999999e-06,0.9464660733938217,0.04918645214289427,0.32600773125886917,0.9609492123126984,0.9117035120725632,0.06867768585681916,0.8910858482122421,0.028831584844738245,0.019491233727894724,0.021658480633050203,0.9936246919631958,393.2321249959623,3700,100,0.04918645214289427
3701,5.776e-06,0.9551822990179062,0.04175431646406651,0.2989313527941704,0.9581894129514694,0.9057078212499619,0.057770179994404314,0.8966275751590729,0.018383851507678628,0.016015863604843618,0.012847688747569919,0.9947518110275269,403.70345309295044,3800,100,0.04175431646406651
3801,6.0840000000000005e-06,0.9621215462684631,0.035311334989964964,0.2751569077372551,0.9556085765361786,0.900641992688179,0.05200207319110632,0.9046404808759689,0.016907614655792713,0.016690738294273616,0.013504966162145138,0.9944791871309281,414.3814881769449,3900,100,0.035311334989964964
3901,6.4000000000000006e-06,0.9688224345445633,0.028549516443163156,0.2501017227768898,0.9533260762691498,0.8949179798364639,0.04375775258988142,0.9144259840250015,0.015235224505886436,0.015208236230537296,0.012877914821729064,0.9950114119052887,425.17469494894794,4000,100,0.028549516443163156
4001,6.724000000000001e-06,0.9753889888525009,0.023125857263803482,0.22258260846138,0.9517649710178375,0.8880994915962219,0.03728298975154758,0.9245892763137817,0.013022484257817268,0.014157132538966834,0.01000579516403377,0.9953825056552887,435.89662107094955,4100,100,0.023125857263803482
4101,7.056000000000001e-06,0.9787515550851822,0.019826839584857224,0.20704353228211403,0.9510238915681839,0.8849928379058838,0.033522211201488974,0.9295543432235718,0.012621400645002723,0.013695371574722231,0.01102021848782897,0.9956038606166839,446.37049432193453,4200,100,0.019826839584857224
4201,7.395999999999999e-06,0.9809743165969849,0.017585757877677678,0.19605977833271027,0.9507425278425217,0.8815997838973999,0.030287505835294725,0.9345210939645767,0.012140239588916302,0.012701747878454626,0.010056992061436176,0.9958764815330505,456.8409863009292,4300,100,0.017585757877677678
4301,7.743999999999999e-06,0.9831298887729645,0.016249815253540873,0.1848336048424244,0.9506868422031403,0.8786925971508026,0.02902330508455634,0.9349498152732849,0.00736239820253104,0.012773489872924983,0.0071101062931120396,0.9959179919958114,467.4969211599255,4400,100,0.016249815253540873
4401,8.1e-06,0.9834216833114624,0.01541832714341581,0.18310808390378952,0.9506468772888184,0.8786233067512512,0.026917145252227784,0.9387619942426682,0.008149144821800292,0.01149881808552891,0.009101759176701307,0.9962614148855209,477.9417111399216,4500,100,0.01541832714341581
4501,8.463999999999999e-06,0.9845381379127502,0.014463146114721895,0.17692806199193,0.9507461041212082,0.8766279369592667,0.026617681477218866,0.9386374652385712,0.00616234599146992,0.012154535222798586,0.006591086974367499,0.9960644698143005,488.5929482859301,4600,100,0.014463146114721895
4601,8.836e-06,0.9852122366428375,0.013659543599933386,0.172992255538702,0.9508389830589294,0.8725937902927399,0.024022593460977078,0.9392755031585693,0.009010123438201845,0.010363049800507724,0.008125084917992353,0.9967114466428757,499.25595615492784,4700,100,0.013659543599933386
4701,9.216000000000001e-06,0.9852580428123474,0.013393376441672444,0.17270703241229057,0.9509492367506027,0.8728243261575699,0.024077040851116182,0.9401127994060516,0.007569750887341797,0.010683664372190833,0.0073387251468375325,0.9964925342798233,509.79244871793526,4800,100,0.013393376441672444
4801,9.604000000000002e-06,0.9859903901815414,0.01284363191574812,0.16842304542660713,0.9510179758071899,0.8703481107950211,0.022808644976466893,0.9417607188224792,0.007161288638599217,0.009965013111941517,0.007667043246328831,0.9967472529411316,520.4898230159306,4900,100,0.01284363191574812
4901,1.0000000000000003e-05,0.9865240454673767,0.012536328611895442,0.165099885314703,0.9510339945554733,0.8665350526571274,0.023364043366163968,0.9411691725254059,0.008313597878441215,0.010827714810147882,0.00791688496246934,0.9964591658115387,531.2575208399358,5000,100,0.012536328611895442
5001,1.0403999999999999e-05,0.986977756023407,0.011838241703808308,0.16237693652510643,0.9511552006006241,0.8627969771623611,0.021036982992663978,0.9403846114873886,0.006401367601938546,0.009198741321451962,0.006305788061581552,0.997006858587265,542.2557955679313,5100,100,0.011838241703808308
5101,1.0816e-05,0.9873664677143097,0.011572423838078976,0.15990790724754333,0.9513076692819595,0.8584569841623306,0.02064039428718388,0.9412095248699188,0.007003151462413371,0.009067970428150147,0.006610127165913582,0.997115091085434,553.0367198749354,5200,100,0.011572423838078976
5201,1.1236e-05,0.987830713391304,0.010963029628619551,0.156922347843647,0.9514960050582886,0.8544953912496567,0.019002816081047057,0.9430013447999954,0.005196386075112969,0.008039786478038878,0.004821339971385896,0.9974821144342423,563.6904873049534,5300,100,0.010963029628619551
5301,1.1663999999999999e-05,0.9881360828876495,0.011161659164354205,0.15496793761849403,0.9515332579612732,0.8496667444705963,0.020977499326691032,0.9426351636648178,0.006569373712409288,0.00981584017863497,0.005532857961952686,0.9969596552848816,574.3609573489484,5400,100,0.011161659164354205
5401,1.21e-05,0.9890374541282654,0.010373023841530084,0.1489223651587963,0.9517258554697037,0.8461770564317703,0.018040597522631287,0.9432470947504044,0.005374161119107157,0.007667573695071042,0.005268754321150482,0.9975480335950851,585.1176575709487,5500,100,0.010373023841530084
5501,1.2544000000000002e-05,0.9889921247959137,0.010369906453415751,0.14926299825310707,0.9518972933292389,0.841050773859024,0.019489304684102534,0.9428446143865585,0.005858966964296997,0.009119398265611381,0.004599013947881758,0.9971793806552887,595.8282082349488,5600,100,0.010369906453415751
5601,1.2996e-05,0.9895847886800766,0.009730148827657104,0.14510928466916084,0.9521001279354095,0.837190568447113,0.016740536242723467,0.9444993138313293,0.005064863944426179,0.0070103873359039426,0.004932563519105315,0.9977693891525269,606.5641255289629,5700,100,0.009730148827657104
5701,1.3456000000000001e-05,0.9894763678312302,0.009517179690301419,0.14583969488739967,0.9524484276771545,0.8344257771968842,0.016713677896186708,0.9454053640365601,0.008468248532153666,0.007196498170960694,0.006376712932251394,0.9978320491313935,617.4032199759567,5800,100,0.009517179690301419
5801,1.3924e-05,0.9897312968969345,0.009464142918586731,0.14404644444584846,0.9526773542165756,0.8292055726051331,0.017965955464169382,0.9444005787372589,0.005215474229771644,0.008501812636386602,0.006132362119387835,0.9974259626865387,628.2941775249601,5900,100,0.009464142918586731
5901,1.44e-05,0.9904762953519821,0.00887852257117629,0.13871250301599503,0.9529229700565338,0.8247842341661453,0.016012383894994854,0.9452164471149445,0.004251480393577367,0.007133861242327839,0.004246473137754947,0.9978198438882828,639.2320309039696,6000,100,0.00887852257117629
6001,1.4884e-05,0.9907296001911163,0.008751099342480301,0.13690435513854027,0.9531693607568741,0.8208315968513489,0.015720955599099397,0.9463330805301666,0.004922374995658174,0.006969856228679418,0.004481971322093159,0.9978287935256958,650.0693026539611,6100,100,0.008751099342480301
6101,1.5376e-05,0.9910323023796082,0.008566891900263727,0.1346001848578453,0.9536317139863968,0.8221330642700195,0.014738144082948566,0.9468652755022049,0.002885895286453888,0.00617125226999633,0.003507382294628769,0.9981901282072068,660.8532503879633,6200,100,0.008566891900263727
6201,1.5876000000000002e-05,0.9909349530935287,0.00839191379956901,0.13537883013486862,0.9539429694414139,0.8213888555765152,0.014468197030946612,0.947431892156601,0.005010644206777215,0.006076283232541755,0.003212223178707063,0.9981486195325852,671.7874976689563,6300,100,0.00839191379956901
6301,1.6384e-05,0.9907464385032654,0.008522640303708614,0.13673135638237,0.9541844725608826,0.8174267560243607,0.015392916137352585,0.9477572292089462,0.00599934218917042,0.006870275901164859,0.004344170214608312,0.9978654181957245,682.6437832299507,6400,100,0.008522640303708614
6401,1.69e-05,0.9907452613115311,0.008355976887978614,0.13677264750003815,0.9544667899608612,0.8137926310300827,0.015409819409251213,0.9480194002389908,0.007754836813546717,0.007053842610912397,0.004824533360078931,0.9978963428735733,693.5191717559555,6500,100,0.008355976887978614
6501,1.7424e-05,0.9912221878767014,0.00808254866860807,0.13316383585333824,0.9548032879829407,0.8108960837125778,0.014239941593259572,0.9475832581520081,0.004208779020700604,0.006157392843160778,0.004119647433981299,0.9982055848836899,704.4110536219687,6600,100,0.00808254866860807
6601,1.7956000000000002e-05,0.9912057667970657,0.007921350728720427,0.13323190808296204,0.9552028775215149,0.8110555559396744,0.013464995911344885,0.9483266621828079,0.005344778881408274,0.005543645260622725,0.004319139465223998,0.9983398628234863,715.2536554569615,6700,100,0.007921350728720427
6701,1.8496000000000004e-05,0.9912473857402802,0.007863771743141115,0.13293135911226273,0.9555645287036896,0.810112476348877,0.013330622101202607,0.9489956796169281,0.002939426340162754,0.005466850345255807,0.005062389536760747,0.9983870655298233,725.9962668649641,6800,100,0.007863771743141115
6801,1.9044000000000003e-05,0.991666242480278,0.0077737201238051055,0.1297951638698578,0.9558339416980743,0.8074224144220352,0.013862537862733006,0.9502976536750793,0.003222803585231304,0.006088817747076973,0.003238934150431305,0.998182801604271,736.7046382399694,6900,100,0.0077737201238051055
6901,1.9600000000000002e-05,0.9918644279241562,0.007472113068215549,0.12816984206438065,0.9561364352703094,0.8025661408901215,0.013046920038759709,0.9499234557151794,0.0052885477198287845,0.0055748069350374865,0.00487617717590183,0.9983423048257828,747.5777886559554,7000,100,0.007472113068215549
7001,2.0164e-05,0.9920904636383057,0.007283358653075993,0.12641955725848675,0.9565005451440811,0.8029838055372238,0.012558865156024694,0.9502756744623184,0.0034684408456087112,0.005275506485486403,0.0032225957547780126,0.9985132002830506,758.6786819219724,7100,100,0.007283358653075993
7101,2.0736e-05,0.9925048798322678,0.007084633363410831,0.1230660006403923,0.9568207710981369,0.8012392371892929,0.011731727370060981,0.9502301663160324,0.0032879404607228935,0.004647093999083154,0.0034678467782214284,0.9985962110757828,769.7299083629769,7200,100,0.007084633363410831
7201,2.1315999999999997e-05,0.992697224020958,0.007069915169849992,0.1215086542069912,0.9571338444948196,0.7978086769580841,0.012203190745785832,0.9514585882425308,0.005584200232988223,0.005133275523548946,0.0029406605754047632,0.9985042530298233,780.582072667974,7300,100,0.007069915169849992
7301,2.1903999999999996e-05,0.9926722347736359,0.006664051660336554,0.12162623926997185,0.9576150178909302,0.7998665124177933,0.010858194259926677,0.9521485567092896,0.0036466714009293355,0.004194142638589256,0.0030489784840028733,0.998809427022934,791.3817433919721,7400,100,0.006664051660336554
7401,2.2499999999999998e-05,0.9926569014787674,0.006745206341147423,0.12177137099206448,0.9578074365854263,0.790695533156395,0.012177530829794704,0.9526014477014542,0.003556120296707377,0.005432324449066073,0.004801120259799063,0.9984261232614517,802.1928258849694,7500,100,0.006745206341147423
7501,2.3104e-05,0.9933909773826599,0.006337292804382741,0.11558951623737812,0.9580955356359482,0.7876734733581543,0.010920708891935646,0.9531500339508057,0.002345571541809477,0.004583416060777381,0.002683053899090737,0.9987467676401138,812.9329699159643,7600,100,0.006337292804382741
7601,2.3716e-05,0.993200346827507,0.006292972974479199,0.1171380877494812,0.9583328813314438,0.7829148322343826,0.011963034910149873,0.9533046931028366,0.008380441926419735,0.005670061958371661,0.0041472375160083175,0.998455423116684,823.764376586958,7700,100,0.006292972974479199
7701,2.4336000000000002e-05,0.993037223815918,0.006127458531409502,0.1185454074293375,0.9585476517677307,0.776663601398468,0.011546570733189583,0.9534391015768051,0.005757621780503541,0.005419112214585766,0.005330938613042235,0.9985628467798233,834.5436701069684,7800,100,0.006127458531409502
7801,2.4964e-05,0.9938405007123947,0.005878983959555626,0.11154362186789513,0.9588450789451599,0.7740419656038284,0.010615886370651424,0.9540784060955048,0.0024109136720653623,0.004736902434378862,0.0026956761721521616,0.9987020075321198,845.4077034259626,7900,100,0.005878983959555626
7901,2.5600000000000002e-05,0.9936578571796417,0.005845749373547733,0.11318056657910347,0.959178701043129,0.7722636014223099,0.01015882844105363,0.9543095380067825,0.0021990668901707977,0.004313079066341743,0.0032845436362549663,0.9988151222467423,856.4589350089682,8000,100,0.005845749373547733
8001,2.6244e-05,0.9941254258155823,0.005706511083990336,0.10900102742016315,0.9595605283975601,0.7750615179538727,0.009837873666547238,0.954863116145134,0.001990209042560309,0.004131362583721056,0.002769756712950766,0.9988281458616257,867.5136233389676,8100,100,0.005706511083990336
8101,2.6896000000000005e-05,0.9938067197799683,0.005679854666814208,0.11182472854852676,0.9599422365427017,0.7742904871702194,0.009845906752161682,0.9552659392356873,0.0016934539744397625,0.004166052080690861,0.0026784319197759032,0.9988037312030792,878.4516345949523,8200,100,0.005679854666814208
8201,2.7556000000000005e-05,0.9940557479858398,0.005684789512306452,0.109598059207201,0.9603662490844727,0.7741555869579315,0.009827554179355501,0.9560350775718689,0.002738394949119538,0.0041427646722877395,0.0018908674246631563,0.9988118678331375,889.2202499519499,8300,100,0.005684789512306452
8301,2.8224000000000003e-05,0.9940517842769623,0.005585777782835066,0.10960464738309383,0.9605657309293747,0.7695174813270569,0.00974486043676734,0.955760046839714,0.003668324090540409,0.004159082661499269,0.0027405418804846704,0.9987923365831375,900.0844940569586,8400,100,0.005585777782835066
8401,2.8900000000000005e-05,0.9939943104982376,0.005554737220518291,0.11018237844109535,0.9609069228172302,0.7681014835834503,0.009983341498300434,0.9568606913089752,0.004707031010184437,0.004428604274289682,0.003320036135846749,0.998798035979271,910.8761880479578,8500,100,0.005554737220518291
8501,2.9583999999999997e-05,0.9942970871925354,0.00522535071708262,0.10727181658148766,0.9612217545509338,0.7678283601999283,0.008679673438891769,0.9567486345767975,0.0026948637678287923,0.0034543227462563663,0.0026163810689467937,0.9990682184696198,921.7071529269633,8600,100,0.00522535071708262
8601,3.0276e-05,0.9944174438714981,0.00533342164941132,0.10625111684203148,0.9614693820476532,0.7631760388612747,0.009573241616599261,0.9570865780115128,0.0030963405006332323,0.004239819956128485,0.0028298248071223497,0.9988143092393875,932.426284861971,8700,100,0.00533342164941132
8701,3.0975999999999996e-05,0.9945822656154633,0.005085265603847802,0.10466272570192814,0.9617207199335098,0.7596127539873123,0.009114937409758567,0.957893505692482,0.0036462625430431217,0.004029671809985302,0.003091448190389201,0.9988826704025269,943.1139017409678,8800,100,0.005085265603847802
8801,3.1684e-05,0.9946129471063614,0.005097351656295359,0.10428896732628345,0.9619853645563126,0.757642462849617,0.009341944339685142,0.9582728892564774,0.0018477041739970446,0.0042445927526569,0.00255157143692486,0.9988102400302887,953.8884152689698,8900,100,0.005097351656295359
8901,3.24e-05,0.994550421833992,0.0049355278769508005,0.10497000440955162,0.9622863531112671,0.7530422508716583,0.008856423981487751,0.9582381993532181,0.0013353461399674416,0.003920896099880338,0.002815778541844338,0.9989648658037186,964.5933300609722,9000,100,0.0049355278769508005
9001,3.3124e-05,0.9948661625385284,0.004923723707906902,0.10178565233945847,0.9626327306032181,0.7543287128210068,0.008426182339899242,0.9587689489126205,0.003048973208933603,0.0035024586532381363,0.002676653108210303,0.999007180929184,975.5310481829765,9100,100,0.004923723707906902
9101,3.3855999999999996e-05,0.9947265535593033,0.004890895248390734,0.10324316844344139,0.9630169719457626,0.7589116841554642,0.008271473138593137,0.9591595083475113,0.00206051208806457,0.0033805778130772523,0.0021151906403247267,0.9990153181552887,986.4873818829728,9200,100,0.004890895248390734
9201,3.4596000000000006e-05,0.9948262870311737,0.004827256598509848,0.10221412591636181,0.9632740318775177,0.7539848685264587,0.008598504229448736,0.9592288285493851,0.0025150381843559444,0.0037712476099841298,0.0030666072270832956,0.9989803254604339,997.4281717509657,9300,100,0.004827256598509848
9301,3.5344e-05,0.9952789396047592,0.004385172792244703,0.0975493211299181,0.9636208266019821,0.7539681792259216,0.0068500235583633185,0.9604646563529968,0.0015611254711984657,0.002464850760079571,0.0013744338939432055,0.9993310689926147,1008.1652667409599,9400,100,0.004385172792244703
9401,3.61e-05,0.9958558082580566,0.0038459532568231227,0.0912639107555151,0.9639828652143478,0.7568444013595581,0.005573613354936242,0.9605566263198853,0.002184318575018551,0.0017276600652985509,0.0011915739451069385,0.9995524227619171,1018.9220843489529,9500,100,0.0038459532568231227
9501,3.6864000000000005e-05,0.9947247803211212,0.004903309997171163,0.10320061445236206,0.9641789793968201,0.7520273625850677,0.009057781537994742,0.9605261087417603,0.0019713993242476135,0.004154471539077349,0.0029056162456981838,0.9988582557439805,1029.686047129946,9600,100,0.004903309997171163
9601,3.736489e-05,0.9948911070823669,0.004863456744127549,0.10151845216751099,0.9642590880393982,0.7456077039241791,0.009103016662769593,0.9596945941448212,0.005709834047593176,0.004239559864016393,0.0037537463940680027,0.9987918303563045,1036.6860468929553,9665,65,0.004863456744127549
